horizon_label,horizon_weeks,approximate_days,origin_index,origin,sku,cluster,cluster_profile,actual_sum,actual_event,training_weeks,p_recent,pxq_independence_probability,complete_history_blocks,positive_history_blocks,sku_block_probability,overall_block_probability,profile_block_probability
30_day_proxy,4,28,3,2026-04-13,FRW0009,2,low_frequency_sparse,7.0,1,119,1.0,1.0,29,10,0.3448275862068966,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,FRW0015,1,relative_active_persistent,107.0,1,119,0.5,0.9375,29,10,0.3448275862068966,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,FRW0024,1,relative_active_persistent,11.0,1,119,0.5,0.9375,29,8,0.27586206896551724,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,FRW0025,0,low_information,0.0,0,14,0.0,0.0,3,1,0.3333333333333333,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,FSTBY001,0,low_information,0.0,0,119,0.0,0.0,29,1,0.034482758620689655,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,FZGLS0001,0,low_information,1.0,1,119,0.5,0.9375,29,2,0.06896551724137931,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,FZGLS0002,2,low_frequency_sparse,0.0,0,119,0.25,0.68359375,29,5,0.1724137931034483,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,FZLRICBHP0001,1,relative_active_persistent,0.0,0,119,0.0,0.0,29,6,0.20689655172413793,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,FZLRJ0001,1,relative_active_persistent,2.0,1,119,0.5,0.9375,29,11,0.3793103448275862,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,FZLRJ0001double,0,low_information,0.0,0,119,0.0,0.0,29,2,0.06896551724137931,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,FZLRJ0002,1,relative_active_persistent,9.0,1,119,1.0,1.0,29,13,0.4482758620689655,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,FZLRJ0002double,2,low_frequency_sparse,0.0,0,119,0.0,0.0,29,7,0.2413793103448276,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,FZLRJ0005,0,low_information,0.0,0,14,0.0,0.0,3,1,0.3333333333333333,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,GJMJWJX001,1,relative_active_persistent,0.0,0,119,0.0,0.0,29,18,0.6206896551724138,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,GJMJWJXW001,1,relative_active_persistent,0.0,0,119,0.0,0.0,29,8,0.27586206896551724,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,HLGKSLT0001,1,relative_active_persistent,3.0,1,119,0.5,0.9375,29,15,0.5172413793103449,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,HWZDSKL0001,1,relative_active_persistent,16.0,1,119,0.5,0.9375,29,7,0.2413793103448276,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,HWZDSKL0002,2,low_frequency_sparse,0.0,0,119,0.25,0.68359375,29,8,0.27586206896551724,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,HZSN0001,1,relative_active_persistent,8.0,1,119,0.5,0.9375,29,18,0.6206896551724138,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,JZJ00011,1,relative_active_persistent,2.0,1,119,1.0,1.0,29,11,0.3793103448275862,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,JZJ00012,1,relative_active_persistent,6.0,1,119,0.5,0.9375,29,14,0.4827586206896552,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,JZJ0002,1,relative_active_persistent,29.0,1,119,1.0,1.0,29,16,0.5517241379310345,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,JZJ0003,1,relative_active_persistent,35.0,1,119,1.0,1.0,29,16,0.5517241379310345,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,JZJ0009,1,relative_active_persistent,39.0,1,119,1.0,1.0,29,16,0.5517241379310345,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,JZJ0013,1,relative_active_persistent,46.0,1,119,1.0,1.0,29,19,0.6551724137931034,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,JZJ0014,2,low_frequency_sparse,1.0,1,119,0.0,0.0,29,7,0.2413793103448276,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,JZJ0016,1,relative_active_persistent,19.0,1,119,0.75,0.99609375,29,19,0.6551724137931034,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,JZJ0017,2,low_frequency_sparse,0.0,0,119,0.25,0.68359375,29,7,0.2413793103448276,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,JZJ0018,1,relative_active_persistent,0.0,0,119,0.0,0.0,29,8,0.27586206896551724,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,JZJ0019,1,relative_active_persistent,3.0,1,119,1.0,1.0,29,12,0.41379310344827586,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,KFYFQ51mm,1,relative_active_persistent,31.0,1,14,0.5,0.9375,3,3,1.0,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,KFYFQ54mm,0,low_information,42.0,1,14,0.5,0.9375,3,2,0.6666666666666666,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,KFYFQ58mm,2,low_frequency_sparse,61.0,1,14,1.0,1.0,3,3,1.0,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,KZCWBG001,1,relative_active_persistent,2.0,1,119,1.0,1.0,29,9,0.3103448275862069,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,LTKF0019,1,relative_active_persistent,1.0,1,119,0.5,0.9375,29,15,0.5172413793103449,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,LTKF0020,1,relative_active_persistent,51.0,1,119,1.0,1.0,29,15,0.5172413793103449,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,LTKF0021,1,relative_active_persistent,18.0,1,119,1.0,1.0,29,15,0.5172413793103449,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,LTKF0022M,1,relative_active_persistent,4.0,1,119,1.0,1.0,29,13,0.4482758620689655,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,LTKF0031,1,relative_active_persistent,1.0,1,119,0.5,0.9375,29,15,0.5172413793103449,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,LTKF0047,1,relative_active_persistent,0.0,0,119,0.25,0.68359375,29,9,0.3103448275862069,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,LTKF0058,2,low_frequency_sparse,2.0,1,119,0.75,0.99609375,29,4,0.13793103448275862,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,LTKF0101,1,relative_active_persistent,56.0,1,119,1.0,1.0,29,10,0.3448275862068966,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,LTKF0102,2,low_frequency_sparse,0.0,0,119,0.0,0.0,29,5,0.1724137931034483,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,LTKF0106,0,low_information,1.0,1,119,0.0,0.0,29,2,0.06896551724137931,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,LTKF0111,1,relative_active_persistent,4.0,1,119,0.75,0.99609375,29,6,0.20689655172413793,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,LTKF093,1,relative_active_persistent,4.0,1,119,1.0,1.0,29,10,0.3448275862068966,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,LTKF098,1,relative_active_persistent,6.0,1,119,0.25,0.68359375,29,9,0.3103448275862069,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,LTKF098B,2,low_frequency_sparse,1.0,1,14,1.0,1.0,3,3,1.0,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,LYC0201,2,low_frequency_sparse,4.0,1,119,0.25,0.68359375,29,6,0.20689655172413793,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,LYC0203,2,low_frequency_sparse,0.0,0,119,0.25,0.68359375,29,8,0.27586206896551724,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,NNB0002,1,relative_active_persistent,52.0,1,119,1.0,1.0,29,9,0.3103448275862069,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,NNBZL01,0,low_information,5.0,1,14,1.0,1.0,3,1,0.3333333333333333,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,QCCXC0004,1,relative_active_persistent,0.0,0,119,0.25,0.68359375,29,6,0.20689655172413793,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,QFDNZGJK001,2,low_frequency_sparse,0.0,0,14,1.0,1.0,3,3,1.0,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,QFDNZGJK002,1,relative_active_persistent,10.0,1,14,1.0,1.0,3,2,0.6666666666666666,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,QFSJZ002-1,2,low_frequency_sparse,0.0,0,119,0.25,0.68359375,29,6,0.20689655172413793,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,QFSJZ003,2,low_frequency_sparse,0.0,0,119,0.0,0.0,29,6,0.20689655172413793,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,QFSJZ003-1,1,relative_active_persistent,0.0,0,119,0.0,0.0,29,8,0.27586206896551724,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,QFYF001,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,RLHZHMV000AMDE,1,relative_active_persistent,54.0,1,119,1.0,1.0,29,21,0.7241379310344828,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,SKZ2FT01,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,SKZ3FT01,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,SLT0003,2,low_frequency_sparse,0.0,0,119,0.0,0.0,29,12,0.41379310344827586,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,SLT0004,2,low_frequency_sparse,0.0,0,119,0.0,0.0,29,4,0.13793103448275862,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,TTNX0002,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,XFTW0001,0,low_information,8.0,1,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,XGX9992,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,XGX9993,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,XGX9994,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,XGX9995,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,XGX99990,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,XGX99991,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,XGX99992,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,XGX99993,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,XHP0001,1,relative_active_persistent,383.0,1,119,0.75,0.99609375,29,9,0.3103448275862069,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,XHZXCZP0001,1,relative_active_persistent,38.0,1,119,1.0,1.0,29,18,0.6206896551724138,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,XHZXCZP0002,1,relative_active_persistent,34.0,1,119,0.75,0.99609375,29,8,0.27586206896551724,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,XMJ0001,0,low_information,23.0,1,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,XMJ0004,0,low_information,29.0,1,14,0.25,0.68359375,3,1,0.3333333333333333,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,XMSH0001,1,relative_active_persistent,1.0,1,14,0.0,0.0,3,2,0.6666666666666666,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,XXGP0002,0,low_information,35.0,1,14,0.75,0.99609375,3,1,0.3333333333333333,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,XYJ0001,1,relative_active_persistent,12.0,1,14,1.0,1.0,3,2,0.6666666666666666,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,XYMGPD0001,1,relative_active_persistent,0.0,0,14,0.5,0.9375,3,3,1.0,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,XYMGPD0002,2,low_frequency_sparse,8.0,1,14,1.0,1.0,3,2,0.6666666666666666,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,XYMLRY00001,2,low_frequency_sparse,5.0,1,14,0.0,0.0,3,2,0.6666666666666666,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,XYMZD0017,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,XYMZG0016,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,YDBZ001,1,relative_active_persistent,0.0,0,119,0.5,0.9375,29,13,0.4482758620689655,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,YDBZ002,1,relative_active_persistent,0.0,0,119,0.0,0.0,29,14,0.4827586206896552,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,YEC0009,1,relative_active_persistent,14.0,1,14,0.0,0.0,3,2,0.6666666666666666,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,YJLZHMV000AMDE,1,relative_active_persistent,8.0,1,119,0.75,0.99609375,29,21,0.7241379310344828,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,YXBLJ0001,2,low_frequency_sparse,0.0,0,119,0.0,0.0,29,5,0.1724137931034483,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,ZBTZ0002,1,relative_active_persistent,15.0,1,119,0.5,0.9375,29,5,0.1724137931034483,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,ZBTZ0003,2,low_frequency_sparse,2.0,1,119,0.0,0.0,29,6,0.20689655172413793,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,ZTD0001,2,low_frequency_sparse,4.0,1,119,0.5,0.9375,29,3,0.10344827586206896,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,ZTD0003,1,relative_active_persistent,2.0,1,119,1.0,1.0,29,9,0.3103448275862069,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,ZTD0004,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,xgx0013,0,low_information,0.0,0,14,0.25,0.68359375,3,1,0.3333333333333333,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,xgx0014,2,low_frequency_sparse,1.0,1,14,0.25,0.68359375,3,3,1.0,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,xgx0015,2,low_frequency_sparse,7.0,1,14,0.75,0.99609375,3,3,1.0,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,xgx0016,2,low_frequency_sparse,4.0,1,14,1.0,1.0,3,3,1.0,0.38046695166063793,0.2894168466522678
30_day_proxy,4,28,3,2026-04-13,xymzd0015,1,relative_active_persistent,0.0,0,14,0.0,0.0,3,2,0.6666666666666666,0.38046695166063793,0.4564533053515215
30_day_proxy,4,28,3,2026-04-13,xymzd0016,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,3,2026-04-13,zxy0002,0,low_information,0.0,0,14,0.0,0.0,3,0,0.0,0.38046695166063793,0.09090909090909091
30_day_proxy,4,28,4,2026-05-11,BLP0001,1,relative_active_persistent,31.0,1,123,1.0,1.0,30,11,0.36666666666666664,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,BLP0002,1,relative_active_persistent,8.0,1,123,0.5,0.9375,30,11,0.36666666666666664,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,BLP0003,2,low_frequency_sparse,0.0,0,123,0.25,0.68359375,30,7,0.23333333333333334,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,BLP0004,2,low_frequency_sparse,0.0,0,123,0.0,0.0,30,3,0.1,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,BLP0005,0,low_information,1.0,1,18,0.0,0.0,4,2,0.5,0.3889585947302384,0.06701030927835051
30_day_proxy,4,28,4,2026-05-11,BLP0007,0,low_information,0.0,0,18,0.0,0.0,4,0,0.0,0.3889585947302384,0.06701030927835051
30_day_proxy,4,28,4,2026-05-11,CFSNT008,0,low_information,0.0,0,18,0.0,0.0,4,0,0.0,0.3889585947302384,0.06701030927835051
30_day_proxy,4,28,4,2026-05-11,CLSSLT0003,2,low_frequency_sparse,0.0,0,123,0.0,0.0,30,10,0.3333333333333333,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,CLSSLT0006,2,low_frequency_sparse,1.0,1,123,0.25,0.68359375,30,12,0.4,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,CWW0002,1,relative_active_persistent,25.0,1,123,1.0,1.0,30,11,0.36666666666666664,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,DHZXCZP0001,1,relative_active_persistent,2.0,1,123,0.0,0.0,30,10,0.3333333333333333,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,DRMJJ0021,2,low_frequency_sparse,1.0,1,123,0.0,0.0,30,6,0.2,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,DRMJJ0022,1,relative_active_persistent,2.0,1,123,0.5,0.9375,30,13,0.43333333333333335,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,DRMJJ0023,1,relative_active_persistent,5.0,1,123,0.5,0.9375,30,15,0.5,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,DRMJJ0025,2,low_frequency_sparse,2.0,1,123,0.0,0.0,30,9,0.3,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,DRMJJ0026,2,low_frequency_sparse,2.0,1,123,0.5,0.9375,30,7,0.23333333333333334,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,DRMJJ0027,2,low_frequency_sparse,3.0,1,123,0.0,0.0,30,3,0.1,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,DRMJJ0038,1,relative_active_persistent,0.0,0,18,0.5,0.9375,4,3,0.75,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,DRMJJ0039,1,relative_active_persistent,0.0,0,18,0.25,0.68359375,4,4,1.0,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,ETZP0003,1,relative_active_persistent,0.0,0,123,0.0,0.0,30,7,0.23333333333333334,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,ETZP0004,1,relative_active_persistent,0.0,0,123,0.0,0.0,30,11,0.36666666666666664,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FDBLHP0001,2,low_frequency_sparse,0.0,0,123,0.0,0.0,30,7,0.23333333333333334,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,FDBLP0001,1,relative_active_persistent,1.0,1,123,0.5,0.9375,30,14,0.4666666666666667,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRC0003,1,relative_active_persistent,9.0,1,123,1.0,1.0,30,15,0.5,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRH0028,2,low_frequency_sparse,1.0,1,123,0.0,0.0,30,13,0.43333333333333335,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,FRH0033,1,relative_active_persistent,3.0,1,123,0.25,0.68359375,30,27,0.9,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRH0034,1,relative_active_persistent,0.0,0,123,0.0,0.0,30,22,0.7333333333333333,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRH0043,2,low_frequency_sparse,0.0,0,123,0.25,0.68359375,30,6,0.2,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,FRH0044,1,relative_active_persistent,0.0,0,123,0.75,0.99609375,30,17,0.5666666666666667,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRH0046,1,relative_active_persistent,12.0,1,123,1.0,1.0,30,24,0.8,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRH0048,1,relative_active_persistent,32.0,1,123,1.0,1.0,30,24,0.8,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRH0050,1,relative_active_persistent,0.0,0,123,0.0,0.0,30,23,0.7666666666666667,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRH0051,1,relative_active_persistent,10.0,1,123,1.0,1.0,30,25,0.8333333333333334,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRH0056,1,relative_active_persistent,54.0,1,123,1.0,1.0,30,26,0.8666666666666667,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRH0056-1,2,low_frequency_sparse,2.0,1,123,0.0,0.0,30,6,0.2,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,FRH0059,1,relative_active_persistent,1.0,1,123,0.5,0.9375,30,20,0.6666666666666666,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRH0064,1,relative_active_persistent,1.0,1,123,0.5,0.9375,30,11,0.36666666666666664,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRH0065,1,relative_active_persistent,3.0,1,123,1.0,1.0,30,11,0.36666666666666664,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRH0068,2,low_frequency_sparse,0.0,0,123,0.0,0.0,30,6,0.2,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,FRW00023,0,low_information,3.0,1,18,0.0,0.0,4,0,0.0,0.3889585947302384,0.06701030927835051
30_day_proxy,4,28,4,2026-05-11,FRW0005,1,relative_active_persistent,5.0,1,123,1.0,1.0,30,24,0.8,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRW0006,1,relative_active_persistent,3.0,1,123,0.5,0.9375,30,27,0.9,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRW0008,2,low_frequency_sparse,0.0,0,123,0.0,0.0,30,4,0.13333333333333333,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,FRW0009,2,low_frequency_sparse,4.0,1,123,0.5,0.9375,30,11,0.36666666666666664,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,FRW0015,1,relative_active_persistent,45.0,1,123,1.0,1.0,30,11,0.36666666666666664,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRW0024,1,relative_active_persistent,6.0,1,123,0.75,0.99609375,30,9,0.3,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FRW0025,0,low_information,0.0,0,18,0.0,0.0,4,1,0.25,0.3889585947302384,0.06701030927835051
30_day_proxy,4,28,4,2026-05-11,FSTBY001,0,low_information,1.0,1,123,0.0,0.0,30,1,0.03333333333333333,0.3889585947302384,0.06701030927835051
30_day_proxy,4,28,4,2026-05-11,FZGLS0001,2,low_frequency_sparse,1.0,1,123,0.25,0.68359375,30,3,0.1,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,FZGLS0002,2,low_frequency_sparse,0.0,0,123,0.0,0.0,30,5,0.16666666666666666,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,FZLRICBHP0001,1,relative_active_persistent,0.0,0,123,0.0,0.0,30,6,0.2,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FZLRJ0001,1,relative_active_persistent,5.0,1,123,0.25,0.68359375,30,12,0.4,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FZLRJ0001double,0,low_information,0.0,0,123,0.0,0.0,30,2,0.06666666666666667,0.3889585947302384,0.06701030927835051
30_day_proxy,4,28,4,2026-05-11,FZLRJ0002,1,relative_active_persistent,15.0,1,123,0.75,0.99609375,30,14,0.4666666666666667,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,FZLRJ0002double,2,low_frequency_sparse,0.0,0,123,0.0,0.0,30,7,0.23333333333333334,0.3889585947302384,0.23047619047619047
30_day_proxy,4,28,4,2026-05-11,FZLRJ0005,0,low_information,13.0,1,18,0.0,0.0,4,1,0.25,0.3889585947302384,0.06701030927835051
30_day_proxy,4,28,4,2026-05-11,GJMJWJX001,1,relative_active_persistent,0.0,0,123,0.0,0.0,30,18,0.6,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,GJMJWJXW001,1,relative_active_persistent,0.0,0,123,0.0,0.0,30,8,0.26666666666666666,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,HLGKSLT0001,1,relative_active_persistent,2.0,1,123,0.75,0.99609375,30,16,0.5333333333333333,0.3889585947302384,0.5066872427983539
30_day_proxy,4,28,4,2026-05-11,HWZDSKL0001,1,relative_active_persistent,15.0,1,123,1.0,1.0,30,8,0.26666666666666666,0.3889585947302384,0.5066872427983539
