horizon_label,horizon_weeks,approximate_days,origin_index,origin,sku,cluster,cluster_profile,actual_sum,actual_event,training_weeks,lookback_weeks_used,complete_history_blocks,positive_history_blocks,positive_history_volume,all_history_volume,sku_recent_block_probability,sku_recent_block_conditional_quantity,sku_recent_block_expected_quantity,pxq_independence_probability,enterprise_peer_blocks,enterprise_peer_positive_blocks,enterprise_peer_positive_volume,profile_peer_blocks,profile_peer_positive_blocks,profile_peer_positive_volume,enterprise_reference_probability,enterprise_reference_conditional_quantity,profile_reference_probability,profile_probability_reference_source,profile_reference_conditional_quantity,profile_quantity_reference_source,profile_probability_l1,profile_conditional_quantity_l1,profile_expected_quantity_l1,profile_probability_l4,profile_conditional_quantity_l4,profile_expected_quantity_l4,profile_probability_l8,profile_conditional_quantity_l8,profile_expected_quantity_l8,enterprise_probability_l4,enterprise_conditional_quantity_l4,enterprise_expected_quantity_l4
60_day_proxy,9,63,4,2026-01-26,CLSSLT0003,2,low_frequency_sparse,3.0,1,108,52,5,5,21.0,21.0,1.0,4.2,4.2,0.8958402868568988,495,366,12237.75,220,146,1145.5,0.7393939393939394,33.43647540983606,0.6636363636363637,profile_leave_one_out,7.845890410958904,profile_leave_one_out,0.943939393939394,4.8076484018264845,4.5381287186937875,0.8505050505050504,5.820395738203958,4.950275971280537,0.793006993006993,6.443624868282403,5.10983958086171,0.8841750841750842,17.19398907103825,15.20249673419072
60_day_proxy,9,63,4,2026-01-26,CLSSLT0006,2,low_frequency_sparse,6.0,1,108,52,5,4,36.0,36.0,0.8,9.0,7.2,0.9949586429849352,495,367,12222.75,220,147,1130.5,0.7414141414141414,33.30449591280654,0.6681818181818182,profile_leave_one_out,7.690476190476191,profile_leave_one_out,0.778030303030303,8.738095238095237,6.798502886002884,0.7414141414141414,8.345238095238095,6.187277537277537,0.7188811188811189,8.126984126984127,5.842335442335442,0.7739618406285074,21.15224795640327,16.371032761768458
60_day_proxy,9,63,4,2026-01-26,CWW0002,1,relative_active_persistent,263.0,1,108,52,5,3,349.0,349.0,0.6,116.33333333333333,69.8,1.0,495,368,11909.75,240,208,10698.25,0.7434343434343434,32.36345108695652,0.8666666666666667,profile_leave_one_out,51.43389423076923,profile_leave_one_out,0.6444444444444445,100.1084735576923,64.51434962606838,0.7185185185185186,79.24793956043956,56.94111212861213,0.7641025641025642,69.13374125874125,52.825268961807424,0.6637485970819303,68.35054347826087,45.36757734348314
60_day_proxy,9,63,4,2026-01-26,DHZXCZP0001,1,relative_active_persistent,9.0,1,108,52,5,4,77.0,77.0,0.8,19.25,15.4,0.8958402868568988,495,367,12181.75,240,207,10970.25,0.7414141414141414,33.19277929155314,0.8625,profile_leave_one_out,52.9963768115942,profile_leave_one_out,0.8104166666666667,25.999275362318837,21.070246074879226,0.8277777777777778,36.1231884057971,29.901972624798713,0.8384615384615385,41.7475845410628,35.003743961352654,0.7739618406285074,26.22138964577657,20.294354994082518
60_day_proxy,9,63,4,2026-01-26,DRMJJ0021,2,low_frequency_sparse,4.0,1,108,52,5,3,22.0,22.0,0.6,7.333333333333333,4.4,0.9949586429849352,495,368,12236.75,220,148,1144.5,0.7434343434343434,33.25203804347826,0.6727272727272727,profile_leave_one_out,7.733108108108108,profile_leave_one_out,0.6121212121212122,7.433277027027027,4.550066543816544,0.6323232323232324,7.5617760617760625,4.781486681486682,0.6447552447552448,7.624078624078624,4.9156646793010434,0.6637485970819303,22.144021739130434,14.698063363099592
60_day_proxy,9,63,4,2026-01-26,DRMJJ0022,1,relative_active_persistent,11.0,1,108,52,5,4,59.0,59.0,0.8,14.75,11.8,0.9999986784385066,495,367,12199.75,240,207,10988.25,0.7414141414141414,33.24182561307902,0.8625,profile_leave_one_out,53.083333333333336,profile_leave_one_out,0.8104166666666667,22.416666666666668,18.16684027777778,0.8277777777777778,33.91666666666667,28.07546296296297,0.8384615384615385,40.30555555555556,33.79465811965812,0.7739618406285074,23.99591280653951,18.571920843310494
60_day_proxy,9,63,4,2026-01-26,DRMJJ0023,1,relative_active_persistent,17.0,1,108,52,5,5,184.5,184.5,1.0,36.9,36.9,0.9999999974188252,495,366,12074.25,240,206,10862.75,0.7393939393939394,32.989754098360656,0.8583333333333333,profile_leave_one_out,52.73179611650485,profile_leave_one_out,0.9763888888888889,39.53863268608414,38.605081636551596,0.9370370370370371,43.93635382955771,41.169990810659634,0.9128205128205129,46.64264376400298,42.576361999961705,0.8841750841750842,35.16211293260474,31.089464161959615
60_day_proxy,9,63,4,2026-01-26,DRMJJ0025,2,low_frequency_sparse,7.0,1,108,52,5,4,24.0,24.0,0.8,6.0,4.8,0.9949586429849352,495,367,12234.75,220,147,1142.5,0.7414141414141414,33.33719346049046,0.6681818181818182,profile_leave_one_out,7.772108843537415,profile_leave_one_out,0.778030303030303,6.354421768707484,4.943932694289837,0.7414141414141414,6.886054421768708,5.105418126846699,0.7188811188811189,7.1814058956916105,5.162577105434249,0.7739618406285074,19.66859673024523,15.22274332792044
60_day_proxy,9,63,4,2026-01-26,DRMJJ0026,2,low_frequency_sparse,1.0,1,108,52,5,3,26.0,26.0,0.6,8.666666666666666,5.2,0.9739877051262512,495,368,12232.75,220,148,1140.5,0.7434343434343434,33.24116847826087,0.6727272727272727,profile_leave_one_out,7.706081081081081,profile_leave_one_out,0.6121212121212122,8.42652027027027,5.158051801801802,0.6323232323232324,8.117760617760618,5.133048633048634,0.6447552447552448,7.968058968058968,5.137447810175083,0.6637485970819303,22.70923913043478,15.073225613624162
60_day_proxy,9,63,4,2026-01-26,DRMJJ0027,2,low_frequency_sparse,0.0,0,108,52,5,3,11.0,11.0,0.6,3.6666666666666665,2.2,0.6535605838853816,495,368,12247.75,220,148,1155.5,0.7434343434343434,33.281929347826086,0.6727272727272727,profile_leave_one_out,7.8074324324324325,profile_leave_one_out,0.6121212121212122,4.701858108108108,2.8781070843570844,0.6323232323232324,6.032818532818532,3.8146913146913146,0.6447552447552448,6.678132678132678,4.305761069397433,0.6637485970819303,20.589673913043477,13.666367174157028
60_day_proxy,9,63,4,2026-01-26,ETZP0003,2,low_frequency_sparse,38.0,1,108,52,5,3,22.0,22.0,0.6,7.333333333333333,4.4,0.6535605838853816,495,368,12236.75,220,148,1144.5,0.7434343434343434,33.25203804347826,0.6727272727272727,profile_leave_one_out,7.733108108108108,profile_leave_one_out,0.6121212121212122,7.433277027027027,4.550066543816544,0.6323232323232324,7.5617760617760625,4.781486681486682,0.6447552447552448,7.624078624078624,4.9156646793010434,0.6637485970819303,22.144021739130434,14.698063363099592
60_day_proxy,9,63,4,2026-01-26,ETZP0004,2,low_frequency_sparse,39.0,1,108,52,5,5,54.0,54.0,1.0,10.8,10.8,0.9949586429849352,495,366,12204.75,220,146,1112.5,0.7393939393939394,33.346311475409834,0.6636363636363637,profile_leave_one_out,7.61986301369863,profile_leave_one_out,0.943939393939394,10.269977168949772,9.694236024629861,0.8505050505050504,9.386605783866058,7.983355626278,0.793006993006993,8.842992623814542,7.012554989794189,0.8841750841750842,20.820582877959925,18.409040618694533
60_day_proxy,9,63,4,2026-01-26,FDBLHP0001,2,low_frequency_sparse,7.0,1,108,52,5,4,35.0,35.0,0.8,8.75,7.0,0.6535605838853816,495,367,12223.75,220,147,1131.5,0.7414141414141414,33.30722070844686,0.6681818181818182,profile_leave_one_out,7.697278911564626,profile_leave_one_out,0.778030303030303,8.539455782312924,6.643955370026797,0.7414141414141414,8.223639455782314,6.097122586408301,0.7188811188811189,8.048185941043085,5.785688914260344,0.7739618406285074,21.02861035422343,16.275341975614456
60_day_proxy,9,63,4,2026-01-26,FDBLP0001,1,relative_active_persistent,9.0,1,108,52,5,5,122.5,122.5,1.0,24.5,24.5,0.9999999974188252,495,366,12136.25,240,206,10924.75,0.7393939393939394,33.15915300546448,0.8583333333333333,profile_leave_one_out,53.032766990291265,profile_leave_one_out,0.9763888888888889,29.255461165048544,28.564707220873785,0.9370370370370371,37.18122977346278,34.84018938031883,0.9128205128205129,42.05862584017924,38.39197640795849,0.8841750841750842,28.3485124468731,25.065048378952447
60_day_proxy,9,63,4,2026-01-26,FRC0003,1,relative_active_persistent,19.0,1,108,52,5,3,24.0,24.0,0.6,8.0,4.8,0.0,495,368,12234.75,240,208,11023.25,0.7434343434343434,33.24660326086956,0.8666666666666667,profile_leave_one_out,52.99639423076923,profile_leave_one_out,0.6444444444444445,19.249098557692307,12.404974626068377,0.7185185185185186,33.71222527472528,24.222858160358165,0.7641025641025642,40.724650349650354,31.117809754348222,0.6637485970819303,22.426630434782606,14.885644488361876
60_day_proxy,9,63,4,2026-01-26,FRH0028,2,low_frequency_sparse,1.0,1,108,52,5,4,21.0,21.0,0.8,5.25,4.2,0.6535605838853816,495,367,12237.75,220,147,1145.5,0.7414141414141414,33.345367847411445,0.6681818181818182,profile_leave_one_out,7.792517006802721,profile_leave_one_out,0.778030303030303,5.758503401360544,4.4802901463615745,0.7414141414141414,6.521258503401361,4.8349532742389885,0.7188811188811189,6.945011337868482,4.992637521208951,0.7739618406285074,19.297683923705723,14.935670969458437
60_day_proxy,9,63,4,2026-01-26,FRH0033,1,relative_active_persistent,19.0,1,108,52,5,5,195.5,195.5,1.0,39.1,39.1,0.9739877051262512,495,366,12063.25,240,206,10851.75,0.7393939393939394,32.95969945355191,0.8583333333333333,profile_leave_one_out,52.67839805825243,profile_leave_one_out,0.9763888888888889,41.36306634304207,40.38643838772024,0.9370370370370371,45.13484358144552,42.29302009668785,0.9128205128205129,47.45593726661688,43.318752992091305,0.8841750841750842,36.37097753491196,32.158312123460874
60_day_proxy,9,63,4,2026-01-26,FRH0034,1,relative_active_persistent,1.0,1,108,52,5,5,55.5,55.5,1.0,11.1,11.1,1.0,495,366,12203.25,240,206,10991.75,0.7393939393939394,33.342213114754095,0.8583333333333333,profile_leave_one_out,53.35800970873787,profile_leave_one_out,0.9763888888888889,18.143001618122977,17.714625191028407,0.9370370370370371,29.881337648327943,27.99992009269248,0.9128205128205129,37.104929051530995,33.87014036498727,0.8841750841750842,20.98542805100182,18.554792613444704
60_day_proxy,9,63,4,2026-01-26,FRH0043,2,low_frequency_sparse,5.0,1,108,52,5,3,6.0,6.0,0.6,2.0,1.2,0.0,495,368,12252.75,220,148,1160.5,0.7434343434343434,33.29551630434783,0.6727272727272727,profile_leave_one_out,7.841216216216216,profile_leave_one_out,0.6121212121212122,3.460304054054054,2.118125511875512,0.6323232323232324,5.337837837837838,3.3752388752388756,0.6447552447552448,6.248157248157248,4.028532155804883,0.6637485970819303,19.883152173913043,13.197414361001316
60_day_proxy,9,63,4,2026-01-26,FRH0044,2,low_frequency_sparse,6.0,1,108,52,5,5,21.0,21.0,1.0,4.2,4.2,0.8958402868568988,495,366,12237.75,220,146,1145.5,0.7393939393939394,33.43647540983606,0.6636363636363637,profile_leave_one_out,7.845890410958904,profile_leave_one_out,0.943939393939394,4.8076484018264845,4.5381287186937875,0.8505050505050504,5.820395738203958,4.950275971280537,0.793006993006993,6.443624868282403,5.10983958086171,0.8841750841750842,17.19398907103825,15.20249673419072
60_day_proxy,9,63,4,2026-01-26,FRH0046,1,relative_active_persistent,106.0,1,108,52,5,5,71.0,71.0,1.0,14.2,14.2,1.0,495,366,12187.75,240,206,10976.25,0.7393939393939394,33.29986338797814,0.8583333333333333,profile_leave_one_out,53.282766990291265,profile_leave_one_out,0.9763888888888889,20.713794498381876,20.224718794947858,0.9370370370370371,31.570118662351675,29.582370450277683,0.9128205128205129,38.25093353248693,34.91623676298808,0.8841750841750842,22.68882817243473,20.060896559196497
60_day_proxy,9,63,4,2026-01-26,FRH0048,1,relative_active_persistent,81.0,1,108,52,5,5,292.0,292.0,1.0,58.4,58.4,1.0,495,366,11966.75,240,206,10755.25,0.7393939393939394,32.69603825136612,0.8583333333333333,profile_leave_one_out,52.20995145631068,profile_leave_one_out,0.9763888888888889,57.36832524271845,56.013795341154264,0.9370370370370371,55.64886731391586,52.14504974229894,0.9128205128205129,54.590739357729646,49.83154669577373,0.8841750841750842,46.976017000607165,41.535023785722025
60_day_proxy,9,63,4,2026-01-26,FRH0050,1,relative_active_persistent,6.0,1,108,52,5,5,79.0,79.0,1.0,15.8,15.8,0.9739877051262512,495,366,12179.75,240,206,10968.25,0.7393939393939394,33.27800546448088,0.8583333333333333,profile_leave_one_out,53.24393203883495,profile_leave_one_out,0.9763888888888889,22.040655339805824,21.520250977615962,0.9370370370370371,32.44174757281553,30.399119021934553,0.9128205128205129,38.84241971620612,35.456157484536874,0.8841750841750842,23.56800242865817,20.838240531197425
60_day_proxy,9,63,4,2026-01-26,FRH0051,1,relative_active_persistent,35.0,1,108,52,5,5,199.0,199.0,1.0,39.8,39.8,0.9999999974188252,495,366,12059.75,240,206,10848.25,0.7393939393939394,32.95013661202186,0.8583333333333333,profile_leave_one_out,52.661407766990294,profile_leave_one_out,0.9763888888888889,41.94356796116505,40.953233717637545,0.9370370370370371,45.516181229773466,42.65034759678773,0.9128205128205129,47.71471247199403,43.55496830776891,0.8841750841750842,36.75561627200971,32.49840011121128
60_day_proxy,9,63,4,2026-01-26,FRH0056,1,relative_active_persistent,56.0,1,108,52,5,5,505.0,505.0,1.0,101.0,101.0,1.0,495,366,11753.75,240,206,10542.25,0.7393939393939394,32.11407103825137,0.8583333333333333,profile_leave_one_out,51.175970873786405,profile_leave_one_out,0.9763888888888889,92.69599514563106,90.50733970469254,0.9370370370370371,78.85598705501619,73.89098046266332,0.9128205128205129,70.33905899925318,64.2069359070106,0.8841750841750842,70.38403157255617,62.23180704024663
60_day_proxy,9,63,4,2026-01-26,FRH0056-1,2,low_frequency_sparse,4.0,1,108,52,5,2,7.0,7.0,0.4,3.5,1.4,0.9993233605154012,495,369,12251.75,220,149,1159.5,0.7454545454545455,33.202574525745256,0.6772727272727272,profile_leave_one_out,7.781879194630872,profile_leave_one_out,0.4462121212121212,4.927293064876957,2.198617890312521,0.5232323232323233,6.354586129753915,3.3249248638510385,0.5706293706293706,6.925503355704697,3.951895621157365,0.5535353535353535,23.301716350496836,12.898323798052795
60_day_proxy,9,63,4,2026-01-26,FRH0059,1,relative_active_persistent,6.0,1,108,52,5,5,49.0,49.0,1.0,9.8,9.8,0.8958402868568988,495,366,12209.75,240,206,10998.25,0.7393939393939394,33.35997267759563,0.8583333333333333,profile_leave_one_out,53.38956310679612,profile_leave_one_out,0.9763888888888889,17.06492718446602,16.66200529261057,0.9370370370370371,29.173139158576053,27.336311878221267,0.9128205128205129,36.62434652725915,33.43145477872887,0.8841750841750842,20.27109896782028,17.923200636193958
60_day_proxy,9,63,4,2026-01-26,FRH0064,1,relative_active_persistent,4.0,1,108,52,5,3,86.0,86.0,0.6,28.666666666666668,17.2,1.0,495,368,12172.75,240,208,10961.25,0.7434343434343434,33.078125,0.8666666666666667,profile_leave_one_out,52.69831730769231,profile_leave_one_out,0.6444444444444445,34.67457932692308,22.345840010683766,0.7185185185185186,42.39903846153846,30.464494301994304,0.7641025641025642,46.14423076923077,35.25892504930967,0.6637485970819303,31.1875,20.7006593714927
60_day_proxy,9,63,4,2026-01-26,FRH0065,2,low_frequency_sparse,17.0,1,108,52,5,4,37.0,37.0,0.8,9.25,7.4,0.9999491947365748,495,367,12221.75,220,147,1129.5,0.7414141414141414,33.30177111716621,0.6681818181818182,profile_leave_one_out,7.683673469387755,profile_leave_one_out,0.778030303030303,8.93673469387755,6.953050401978972,0.7414141414141414,8.466836734693878,6.277432488146774,0.7188811188811189,8.205782312925171,5.898981970410543,0.7739618406285074,21.275885558583106,16.46672354792246
60_day_proxy,9,63,4,2026-01-26,FRH0068,2,low_frequency_sparse,4.0,1,108,52,5,2,25.0,25.0,0.4,12.5,5.0,0.9999986784385066,495,369,12233.75,220,149,1141.5,0.7454545454545455,33.15379403794038,0.6772727272727272,profile_leave_one_out,7.6610738255033555,profile_leave_one_out,0.4462121212121212,10.88702460850112,4.857922344247848,0.5232323232323233,9.274049217002236,4.8524823175829885,0.5706293706293706,8.628859060402684,4.923880414887125,0.5535353535353535,26.269196025293585,14.54092870895039
60_day_proxy,9,63,4,2026-01-26,FRW0005,1,relative_active_persistent,25.0,1,108,52,5,5,161.0,161.0,1.0,32.2,32.2,0.9999491947365748,495,366,12097.75,240,206,10886.25,0.7393939393939394,33.05396174863388,0.8583333333333333,profile_leave_one_out,52.845873786407765,profile_leave_one_out,0.9763888888888889,35.64097896440129,34.79945584996404,0.9370370370370371,41.375943905070116,38.77079188141756,0.9128205128205129,44.905153099327855,40.990344880412096,0.8841750841750842,32.57953855494839,28.806016244206894
60_day_proxy,9,63,4,2026-01-26,FRW0006,1,relative_active_persistent,42.0,1,108,52,5,5,318.0,318.0,1.0,63.6,63.6,1.0,495,366,11940.75,240,206,10729.25,0.7393939393939394,32.625,0.8583333333333333,profile_leave_one_out,52.08373786407767,profile_leave_one_out,0.9763888888888889,61.680622977346275,60.224274934825594,0.9370370370370371,58.48166127292341,54.799482600183794,0.9128205128205129,56.51306945481703,51.586289040807344,0.8841750841750842,49.833333333333336,44.06139169472503
60_day_proxy,9,63,4,2026-01-26,FRW0008,2,low_frequency_sparse,2.0,1,108,52,5,2,5.0,5.0,0.4,2.5,1.0,0.8958402868568988,495,369,12253.75,220,149,1161.5,0.7454545454545455,33.2079945799458,0.6772727272727272,profile_leave_one_out,7.795302013422819,profile_leave_one_out,0.4462121212121212,4.26510067114094,1.9031396176530406,0.5232323232323233,6.03020134228188,3.155196257880822,0.5706293706293706,6.736241610738256,3.843897310742949,0.5535353535353535,22.971996386630533,12.715812141286396
60_day_proxy,9,63,4,2026-01-26,FRW0009,2,low_frequency_sparse,7.0,1,108,52,5,4,22.0,22.0,0.8,5.5,4.4,0.9739877051262512,495,367,12236.75,220,147,1144.5,0.7414141414141414,33.34264305177112,0.6681818181818182,profile_leave_one_out,7.785714285714286,profile_leave_one_out,0.778030303030303,5.957142857142857,4.634837662337662,0.7414141414141414,6.642857142857142,4.925108225108224,0.7188811188811189,7.023809523809523,5.049284049284049,0.7739618406285074,19.42132152588556,15.031361755612439
60_day_proxy,9,63,4,2026-01-26,FRW0015,1,relative_active_persistent,0.0,0,108,52,5,2,104.0,104.0,0.4,52.0,20.8,0.0,495,369,12154.75,240,209,10943.25,0.7454545454545455,32.93970189701897,0.8708333333333333,profile_leave_one_out,52.360047846889955,profile_leave_one_out,0.47847222222222224,52.12001594896332,24.937979853358147,0.6092592592592593,52.240031897926634,31.827723137810857,0.6897435897435897,52.288038277511966,36.06533922218133,0.5535353535353535,39.29313459801265,21.750139151223163
60_day_proxy,9,63,4,2026-01-26,FRW0024,2,low_frequency_sparse,34.0,1,108,52,5,3,30.0,30.0,0.6,10.0,6.0,0.8958402868568988,495,368,12228.75,220,148,1136.5,0.7434343434343434,33.23029891304348,0.6727272727272727,profile_leave_one_out,7.679054054054054,profile_leave_one_out,0.6121212121212122,9.419763513513514,5.7660370597870605,0.6323232323232324,8.673745173745173,5.484610584610585,0.6447552447552448,8.312039312039312,5.359230941049123,0.6637485970819303,23.27445652173913,15.448387864148732
60_day_proxy,9,63,4,2026-01-26,FSTBY001,0,low_information,0.0,0,108,52,5,1,1.0,1.0,0.2,1.0,0.2,0.6535605838853816,495,370,12257.75,25,8,44.0,0.7474747474747475,33.12905405405405,0.32,profile_leave_one_out,5.5,profile_leave_one_out,0.22,3.25,0.715,0.25333333333333335,4.6,1.1653333333333333,0.27384615384615385,5.0,1.3692307692307693,0.4433221099887767,26.703243243243243,11.838138138138138
60_day_proxy,9,63,4,2026-01-26,FZGLS0001,0,low_information,1.0,1,108,52,5,1,2.0,2.0,0.2,2.0,0.4,0.8958402868568988,495,370,12256.75,25,8,43.0,0.7474747474747475,33.12635135135135,0.32,profile_leave_one_out,5.375,profile_leave_one_out,0.22,3.6875,0.81125,0.25333333333333335,4.7,1.1906666666666668,0.27384615384615385,5.0,1.3692307692307693,0.4433221099887767,26.90108108108108,11.925844025844027
60_day_proxy,9,63,4,2026-01-26,FZGLS0002,2,low_frequency_sparse,1.0,1,108,52,5,3,6.0,6.0,0.6,2.0,1.2,0.9739877051262512,495,368,12252.75,220,148,1160.5,0.7434343434343434,33.29551630434783,0.6727272727272727,profile_leave_one_out,7.841216216216216,profile_leave_one_out,0.6121212121212122,3.460304054054054,2.118125511875512,0.6323232323232324,5.337837837837838,3.3752388752388756,0.6447552447552448,6.248157248157248,4.028532155804883,0.6637485970819303,19.883152173913043,13.197414361001316
60_day_proxy,9,63,4,2026-01-26,FZLRICBHP0001,2,low_frequency_sparse,14.0,1,108,52,5,4,18.0,18.0,0.8,4.5,3.6,0.6535605838853816,495,367,12240.75,220,147,1148.5,0.7414141414141414,33.35354223433242,0.6681818181818182,profile_leave_one_out,7.812925170068027,profile_leave_one_out,0.778030303030303,5.162585034013605,4.0166475984333125,0.7414141414141414,6.156462585034014,4.564488421631279,0.7188811188811189,6.708616780045351,4.822697936983651,0.7739618406285074,18.92677111716621,14.648598610996432
60_day_proxy,9,63,4,2026-01-26,FZLRJ0001,2,low_frequency_sparse,32.0,1,108,52,5,5,49.0,49.0,1.0,9.8,9.8,0.8958402868568988,495,366,12209.75,220,146,1117.5,0.7393939393939394,33.35997267759563,0.6636363636363637,profile_leave_one_out,7.654109589041096,profile_leave_one_out,0.943939393939394,9.442351598173516,8.913007644942578,0.8505050505050504,8.846270928462708,7.523798102793535,0.793006993006993,8.47945205479452,6.724264776319569,0.8841750841750842,20.27109896782028,17.923200636193958
60_day_proxy,9,63,4,2026-01-26,FZLRJ0001double,0,low_information,1.0,1,108,52,5,1,2.0,2.0,0.2,2.0,0.4,0.0,495,370,12256.75,25,8,43.0,0.7474747474747475,33.12635135135135,0.32,profile_leave_one_out,5.375,profile_leave_one_out,0.22,3.6875,0.81125,0.25333333333333335,4.7,1.1906666666666668,0.27384615384615385,5.0,1.3692307692307693,0.4433221099887767,26.90108108108108,11.925844025844027
60_day_proxy,9,63,4,2026-01-26,FZLRJ0002,1,relative_active_persistent,63.0,1,108,52,5,5,79.0,79.0,1.0,15.8,15.8,0.9949586429849352,495,366,12179.75,240,206,10968.25,0.7393939393939394,33.27800546448088,0.8583333333333333,profile_leave_one_out,53.24393203883495,profile_leave_one_out,0.9763888888888889,22.040655339805824,21.520250977615962,0.9370370370370371,32.44174757281553,30.399119021934553,0.9128205128205129,38.84241971620612,35.456157484536874,0.8841750841750842,23.56800242865817,20.838240531197425
60_day_proxy,9,63,4,2026-01-26,FZLRJ0002double,2,low_frequency_sparse,2.0,1,108,52,5,3,11.0,11.0,0.6,3.6666666666666665,2.2,0.8958402868568988,495,368,12247.75,220,148,1155.5,0.7434343434343434,33.281929347826086,0.6727272727272727,profile_leave_one_out,7.8074324324324325,profile_leave_one_out,0.6121212121212122,4.701858108108108,2.8781070843570844,0.6323232323232324,6.032818532818532,3.8146913146913146,0.6447552447552448,6.678132678132678,4.305761069397433,0.6637485970819303,20.589673913043477,13.666367174157028
60_day_proxy,9,63,4,2026-01-26,GJMJWJX001,1,relative_active_persistent,1.0,1,108,52,5,5,451.0,451.0,1.0,90.2,90.2,0.9999999974188252,495,366,11807.75,240,206,10596.25,0.7393939393939394,32.26161202185792,0.8583333333333333,profile_leave_one_out,51.43810679611651,profile_leave_one_out,0.9763888888888889,83.73968446601943,81.76249747168285,0.9370370370370371,72.97249190938511,68.37792760397939,0.9128205128205129,66.34652725914862,60.562471036556175,0.8841750841750842,64.44960534304796,56.984735229240385
60_day_proxy,9,63,4,2026-01-26,GJMJWJXW001,1,relative_active_persistent,0.0,0,108,52,5,2,613.0,613.0,0.4,306.5,122.6,0.9949586429849352,495,369,11645.75,240,209,10434.25,0.7454545454545455,31.56029810298103,0.8708333333333333,profile_leave_one_out,49.92464114832536,profile_leave_one_out,0.47847222222222224,220.97488038277513,105.73034207203617,0.6092592592592593,135.44976076555022,82.52402091086302,0.6897435897435897,101.23971291866027,69.82944301312722,0.5535353535353535,123.20686540198734,68.19935579827178
60_day_proxy,9,63,4,2026-01-26,HLGKSLT0001,1,relative_active_persistent,14.0,1,108,52,5,5,99.0,99.0,1.0,19.8,19.8,0.9949586429849352,495,366,12159.75,240,206,10948.25,0.7393939393939394,33.22336065573771,0.8583333333333333,profile_leave_one_out,53.146844660194176,profile_leave_one_out,0.9763888888888889,25.357807443365697,24.75908143428623,0.9370370370370371,34.62081984897519,32.44099045107675,0.9128205128205129,40.32113517550411,36.805959288408886,0.8841750841750842,25.76593806921676,22.781600461199734
60_day_proxy,9,63,4,2026-01-26,HWZDSKL0001,1,relative_active_persistent,0.0,0,108,52,5,3,135.0,135.0,0.6,45.0,27.0,0.0,495,368,12123.75,240,208,10912.25,0.7434343434343434,32.94497282608695,0.8666666666666667,profile_leave_one_out,52.46274038461539,profile_leave_one_out,0.6444444444444445,46.86568509615385,30.202330395299146,0.7185185185185186,49.26442307692308,35.397400284900286,0.7641025641025642,50.42744755244755,38.53174197597275,0.6637485970819303,38.11141304347826,25.296396940418674
60_day_proxy,9,63,4,2026-01-26,HWZDSKL0002,1,relative_active_persistent,2.0,1,108,52,5,5,27.0,27.0,1.0,5.4,5.4,0.6535605838853816,495,366,12231.75,240,206,11020.25,0.7393939393939394,33.420081967213115,0.8583333333333333,profile_leave_one_out,53.49635922330097,profile_leave_one_out,0.9763888888888889,13.416059870550162,13.099291790273282,0.9370370370370371,26.77615965480043,25.09025330616485,0.9128205128205129,34.997759522031366,31.94667279446966,0.8841750841750842,17.85336976320583,15.785504713191417
60_day_proxy,9,63,4,2026-01-26,HZSN0001,1,relative_active_persistent,25.0,1,108,52,5,5,170.5,170.5,1.0,34.1,34.1,0.9999986784385066,495,366,12088.25,240,206,10876.75,0.7393939393939394,33.02800546448088,0.8583333333333333,profile_leave_one_out,52.7997572815534,profile_leave_one_out,0.9763888888888889,37.216626213592235,36.33790031688242,0.9370370370370371,42.41100323624595,39.7406808102601,0.9128205128205129,45.6075429424944,41.6315007372513,0.8841750841750842,33.623557984213726,29.729112210957993
60_day_proxy,9,63,4,2026-01-26,JZJ00011,1,relative_active_persistent,19.0,1,108,52,5,4,58.0,58.0,0.8,14.5,11.6,0.9999986784385066,495,367,12200.75,240,207,10989.25,0.7414141414141414,33.24455040871935,0.8625,profile_leave_one_out,53.08816425120773,profile_leave_one_out,0.8104166666666667,22.217632850241547,18.005539955716586,0.8277777777777778,33.794082125603865,27.97399020397209,0.8384615384615385,40.225442834138484,33.72748668400842,0.7739618406285074,23.872275204359674,18.47623005715649
60_day_proxy,9,63,4,2026-01-26,JZJ00012,1,relative_active_persistent,13.0,1,108,52,5,5,181.0,181.0,1.0,36.2,36.2,0.9999986784385066,495,366,12077.75,240,206,10866.25,0.7393939393939394,32.99931693989071,0.8583333333333333,profile_leave_one_out,52.74878640776699,profile_leave_one_out,0.9763888888888889,38.95813106796117,38.038286306634305,0.9370370370370371,43.555016181229774,40.812663310559756,0.9128205128205129,46.38386855862585,42.340146684284115,0.8841750841750842,34.77747419550698,30.749376174209203
60_day_proxy,9,63,4,2026-01-26,JZJ0002,1,relative_active_persistent,49.0,1,108,52,5,5,433.0,433.0,1.0,86.6,86.6,1.0,495,366,11825.75,240,206,10614.25,0.7393939393939394,32.310792349726775,0.8583333333333333,profile_leave_one_out,51.525485436893206,profile_leave_one_out,0.9763888888888889,80.75424757281553,78.84755006067961,0.9370370370370371,71.01132686084142,66.54024331775142,0.9128205128205129,65.01568334578043,59.34764941307137,0.8841750841750842,62.47146326654523,55.23571129223831
