sku,start_week,end_week,length,pre_weeks,post_weeks,pre_positive_weeks,post_positive_weeks,pre_positive_share,post_positive_share,p_hat,p_zero,median_pre,median_post,corrected
LTKF0111,2025-12-22,2026-02-02,7,12,12,5,9,0.4166666666666667,0.75,0.5833333333333334,0.002180325369012916,1.0,2.0,False
LTKF0111,2026-04-06,2026-04-13,2,12,12,8,7,0.6666666666666666,0.5833333333333334,0.625,0.140625,2.0,1.0,False
LTKF0111,2026-05-18,2026-05-25,2,12,9,9,6,0.75,0.6666666666666666,0.7142857142857143,0.08163265306122448,2.0,1.0,False
LTKF093,2025-06-09,2025-07-07,5,12,12,2,8,0.16666666666666666,0.6666666666666666,0.4166666666666667,0.06754356352880654,1.0,1.5,False
LTKF093,2025-08-11,2025-08-18,2,12,12,5,8,0.4166666666666667,0.6666666666666666,0.5416666666666666,0.21006944444444448,1.0,2.0,False
LTKF093,2025-10-13,2025-10-27,3,12,12,8,7,0.6666666666666666,0.5833333333333334,0.625,0.052734375,1.5,1.0,False
LTKF093,2025-12-15,2025-12-22,2,12,12,6,5,0.5,0.4166666666666667,0.4583333333333333,0.29340277777777785,2.0,1.0,False
LTKF093,2026-02-02,2026-03-09,6,12,12,7,9,0.5833333333333334,0.75,0.6666666666666666,0.0013717421124828542,1.0,3.0,False
LTKF093,2026-05-04,2026-05-11,2,12,11,6,5,0.5,0.45454545454545453,0.4782608695652174,0.2722117202268431,3.0,2.0,False
LTKF098,2025-12-01,2025-12-08,2,12,12,11,5,0.9166666666666666,0.4166666666666667,0.6666666666666666,0.11111111111111113,4.0,5.0,False
LTKF098,2025-12-22,2026-01-05,3,12,12,9,5,0.75,0.4166666666666667,0.5833333333333334,0.07233796296296294,4.0,5.0,False
LTKF098,2026-02-09,2026-03-09,5,12,12,7,8,0.5833333333333334,0.6666666666666666,0.625,0.007415771484375,4.0,2.5,False
LTKF098,2026-03-23,2026-04-13,4,12,12,5,12,0.4166666666666667,1.0,0.7083333333333334,0.007236810378086416,5.0,3.5,False
LTKF098B,2026-01-12,2026-01-19,2,1,12,1,12,1.0,1.0,1.0,0.0,3.0,2.0,False
LTKF098B,2026-04-20,2026-05-04,3,12,12,12,8,1.0,0.6666666666666666,0.8333333333333334,0.004629629629629627,2.0,2.5,False
LYC0201,2026-03-09,2026-03-30,4,12,12,1,10,0.08333333333333333,0.8333333333333334,0.4583333333333333,0.0860851900077161,2.0,3.0,False
LYC0203,2025-08-11,2025-08-18,2,12,12,3,5,0.25,0.4166666666666667,0.3333333333333333,0.44444444444444453,1.0,1.0,False
LYC0203,2025-09-15,2025-09-22,2,12,12,5,3,0.4166666666666667,0.25,0.3333333333333333,0.44444444444444453,2.0,1.0,False
LYC0203,2025-10-13,2025-11-03,4,12,12,7,3,0.5833333333333334,0.25,0.4166666666666667,0.11578896604938266,1.0,1.0,False
LYC0203,2025-11-17,2025-12-15,5,12,12,5,2,0.4166666666666667,0.16666666666666666,0.2916666666666667,0.17831521367830494,1.0,1.0,False
LYC0203,2025-12-29,2026-01-19,4,12,12,3,2,0.25,0.16666666666666666,0.20833333333333334,0.39279815297067894,1.0,1.0,False
LYC0203,2026-02-02,2026-03-16,7,12,12,3,5,0.25,0.4166666666666667,0.3333333333333333,0.05852766346593512,1.0,2.0,False
LYC0203,2026-03-30,2026-05-11,7,12,11,2,4,0.16666666666666666,0.36363636363636365,0.2608695652173913,0.12051680163561695,1.0,2.0,False
NNB0002,2025-08-04,2025-08-25,4,12,12,1,4,0.08333333333333333,0.3333333333333333,0.20833333333333334,0.39279815297067894,1.0,1.0,False
NNB0002,2025-09-08,2025-09-22,3,12,12,2,7,0.16666666666666666,0.5833333333333334,0.375,0.244140625,1.0,10.0,False
NNB0002,2025-10-06,2025-11-03,5,12,12,3,9,0.25,0.75,0.5,0.03125,1.0,10.0,False
NNB0002,2026-01-12,2026-03-09,9,12,12,9,7,0.75,0.5833333333333334,0.6666666666666666,5.080526342529091e-05,10.0,21.0,False
NNBZL01,2026-05-11,2026-05-25,3,12,9,8,1,0.6666666666666666,0.1111111111111111,0.42857142857142855,0.1865889212827988,3.0,1.0,False
QCCXC0005,2024-12-16,2024-12-23,2,12,12,3,10,0.25,0.8333333333333334,0.5416666666666666,0.21006944444444448,3.0,2.0,False
QCCXC0005,2025-09-15,2025-09-22,2,12,12,11,1,0.9166666666666666,0.08333333333333333,0.5,0.25,4.0,2.0,False
QCCXC0007,2025-03-24,2025-03-31,2,12,12,12,12,1.0,1.0,1.0,0.0,4.0,5.0,True
QCSSXC0004,2024-12-16,2024-12-30,3,12,12,1,2,0.08333333333333333,0.16666666666666666,0.125,0.669921875,1.0,1.0,False
QCSSXC0004,2025-01-13,2025-03-10,9,12,12,2,1,0.16666666666666666,0.08333333333333333,0.125,0.30065780133008957,1.0,1.0,False
QCSSXC0005,2025-02-17,2025-04-07,8,12,12,7,6,0.5833333333333334,0.5,0.5416666666666666,0.0019473837763230055,2.0,1.5,False
QCSSXC0005,2025-05-05,2025-05-12,2,12,12,4,8,0.3333333333333333,0.6666666666666666,0.5,0.25,1.0,3.0,False
QCSSXC0005,2025-05-26,2025-06-16,4,12,12,4,12,0.3333333333333333,1.0,0.6666666666666666,0.012345679012345685,1.5,4.0,False
QCSSXC0006,2025-01-20,2025-02-03,3,12,12,3,3,0.25,0.25,0.25,0.421875,1.0,1.0,False
QCSSXC0006,2025-02-17,2025-03-31,7,12,12,4,5,0.3333333333333333,0.4166666666666667,0.375,0.03725290298461914,1.0,2.0,False
QCSSXC0006,2025-04-21,2025-05-26,6,12,12,3,11,0.25,0.9166666666666666,0.5833333333333334,0.0052327808856309985,1.0,2.0,False
QCXDS001,2024-12-09,2024-12-16,2,12,12,7,9,0.5833333333333334,0.75,0.6666666666666666,0.11111111111111113,4.0,4.0,False
QCXDS001,2025-02-24,2025-03-03,2,12,12,9,1,0.75,0.08333333333333333,0.4166666666666667,0.3402777777777777,4.0,1.0,False
QCXXC0001,2024-12-30,2025-01-20,4,12,12,5,6,0.4166666666666667,0.5,0.4583333333333333,0.0860851900077161,2.0,2.5,False
QCXXC0001,2025-02-24,2025-03-31,6,12,12,7,4,0.5833333333333334,0.3333333333333333,0.4583333333333333,0.025257633873791707,2.0,1.0,False
QCXXC0001,2025-04-21,2025-05-12,4,12,12,6,7,0.5,0.5833333333333334,0.5416666666666666,0.044129171489197545,2.5,2.0,False
QCXXC0001,2025-06-09,2025-06-23,3,12,12,4,5,0.3333333333333333,0.4166666666666667,0.375,0.244140625,1.0,3.0,False
QCXXC0001,2025-08-04,2025-09-15,7,12,12,7,2,0.5833333333333334,0.16666666666666666,0.375,0.03725290298461914,2.0,1.0,False
QCXXC0001,2025-09-29,2025-10-06,2,12,11,5,1,0.4166666666666667,0.09090909090909091,0.2608695652173913,0.546313799621928,2.0,1.0,False
QCXXC0002,2024-12-09,2024-12-16,2,12,12,3,6,0.25,0.5,0.375,0.390625,2.0,2.0,False
QCXXC0002,2024-12-30,2025-01-06,2,12,12,4,5,0.3333333333333333,0.4166666666666667,0.375,0.390625,2.0,2.0,False
QCXXC0002,2025-01-20,2025-01-27,2,12,12,5,5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3402777777777777,2.0,1.0,False
QCXXC0002,2025-02-24,2025-03-03,2,12,12,6,3,0.5,0.25,0.375,0.390625,2.5,1.0,False
QCXXC0002,2025-03-17,2025-03-31,3,12,12,6,2,0.5,0.16666666666666666,0.3333333333333333,0.2962962962962964,2.0,1.0,False
QCXXC0002,2025-04-14,2025-04-28,3,12,12,5,2,0.4166666666666667,0.16666666666666666,0.2916666666666667,0.3553964120370369,1.0,1.0,False
QCXXC0002,2025-05-12,2025-07-07,9,12,12,4,1,0.3333333333333333,0.08333333333333333,0.20833333333333334,0.12214655794026504,1.0,1.0,False
QFSJZ001-1,2025-06-16,2025-06-30,3,12,12,2,9,0.16666666666666666,0.75,0.4583333333333333,0.1589265046296297,2.0,2.0,False
QFSJZ001-1,2025-08-04,2025-08-11,2,12,12,5,11,0.4166666666666667,0.9166666666666666,0.6666666666666666,0.11111111111111113,2.0,3.0,False
QFSJZ001-1,2025-11-03,2025-12-01,5,12,3,11,2,0.9166666666666666,0.6666666666666666,0.8666666666666667,4.2139917695473206e-05,3.0,1.0,False
QFSJZ002-1,2025-06-09,2025-07-14,6,12,12,2,7,0.16666666666666666,0.5833333333333334,0.375,0.059604644775390625,1.0,1.0,False
QFSJZ002-1,2025-08-04,2025-08-11,2,12,12,4,5,0.3333333333333333,0.4166666666666667,0.375,0.390625,1.0,1.0,False
QFSJZ003,2025-07-07,2025-07-14,2,12,12,1,5,0.08333333333333333,0.4166666666666667,0.25,0.5625,1.0,1.0,False
QFSJZ003,2025-08-18,2025-08-25,2,12,12,4,3,0.3333333333333333,0.25,0.2916666666666667,0.501736111111111,1.0,1.0,False
QFSJZ003,2025-09-08,2025-09-29,4,12,12,5,2,0.4166666666666667,0.16666666666666666,0.2916666666666667,0.25173912519290115,1.0,1.0,False
QFSJZ003-1,2025-09-01,2025-09-08,2,12,12,6,7,0.5,0.5833333333333334,0.5416666666666666,0.21006944444444448,2.0,2.0,False
QFSJZ003-1,2025-10-27,2025-11-10,3,12,12,8,9,0.6666666666666666,0.75,0.7083333333333334,0.024811921296296287,2.0,2.0,False
QYGZIPJ,2025-08-11,2025-09-15,6,12,12,1,3,0.08333333333333333,0.25,0.16666666666666666,0.3348979766803842,1.0,1.0,False
QYGZIPJ,2025-09-29,2025-10-06,2,12,11,2,2,0.16666666666666666,0.18181818181818182,0.17391304347826086,0.6824196597353497,1.0,1.0,False
QYGZIPJ,2025-10-20,2025-10-27,2,12,8,3,1,0.25,0.125,0.2,0.6400000000000001,1.0,1.0,False
RLHZHMV000AMDE,2024-09-30,2024-11-04,6,12,12,6,9,0.5,0.75,0.625,0.002780914306640625,3.5,5.0,False
RLHZHMV000AMDE,2024-12-09,2024-12-16,2,12,12,6,11,0.5,0.9166666666666666,0.7083333333333334,0.08506944444444442,3.5,17.0,False
SLT0003,2025-05-05,2025-06-16,7,12,12,3,5,0.25,0.4166666666666667,0.3333333333333333,0.05852766346593512,1.0,1.0,False
SLT0003,2025-07-14,2025-08-11,5,12,12,3,8,0.25,0.6666666666666666,0.4583333333333333,0.04662947792084623,2.0,1.0,False
SLT0003,2025-12-15,2025-12-29,3,12,12,9,5,0.75,0.4166666666666667,0.5833333333333334,0.07233796296296294,1.0,1.0,False
SLT0003,2026-02-02,2026-02-23,4,12,12,9,1,0.75,0.08333333333333333,0.4166666666666667,0.11578896604938266,1.0,1.0,False
SLT0004,2025-07-21,2025-09-29,11,12,12,1,7,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.011561019943888423,1.0,2.0,False
SLT0004,2025-11-24,2026-01-12,8,12,12,7,2,0.5833333333333334,0.16666666666666666,0.375,0.023283064365386963,2.0,1.0,False
SRPDZS0001,2025-07-14,2025-07-21,2,12,12,3,1,0.25,0.08333333333333333,0.16666666666666666,0.6944444444444445,1.0,1.0,False
XGX99990,2026-07-13,2026-07-20,2,12,1,3,1,0.25,1.0,0.3076923076923077,0.4792899408284023,1.0,1.0,False
XGX99991,2026-06-29,2026-07-06,2,12,3,1,2,0.08333333333333333,0.6666666666666666,0.2,0.6400000000000001,2.0,1.0,False
XHP0001,2025-07-07,2025-07-28,4,12,12,4,5,0.3333333333333333,0.4166666666666667,0.375,0.152587890625,13.5,5.0,False
XHZXCZP0001,2024-09-16,2024-11-11,9,12,12,5,5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.007820799384291302,3.0,2.0,False
XHZXCZP0001,2024-12-23,2025-03-10,12,12,12,5,12,0.4166666666666667,1.0,0.7083333333333334,3.790020679631997e-07,2.0,19.5,False
XHZXCZP0002,2025-12-15,2026-02-09,9,12,12,10,11,0.8333333333333334,0.9166666666666666,0.875,7.450580596923828e-09,3.0,2.0,True
XMJ0004,2026-05-11,2026-06-08,5,12,7,5,7,0.4166666666666667,1.0,0.631578947368421,0.006787693060737882,6.0,7.0,False
XMSH0001,2026-03-16,2026-04-27,7,10,12,5,11,0.5,0.9166666666666666,0.7272727272727273,0.00011222768045705551,3.0,5.0,False
XYJ0001,2026-05-11,2026-06-15,6,12,6,9,5,0.75,0.8333333333333334,0.7777777777777778,0.00012042729108217089,1.0,4.0,True
XYMGPD0001,2026-03-30,2026-05-25,9,12,9,10,3,0.8333333333333334,0.3333333333333333,0.6190476190476191,0.0001689803597329982,3.0,1.0,False
XYMGPD0001,2026-06-15,2026-06-22,2,12,5,3,1,0.25,0.2,0.23529411764705882,0.5847750865051903,2.0,1.0,False
XYMLRY00001,2026-03-16,2026-04-06,4,10,12,5,7,0.5,0.5833333333333334,0.5454545454545454,0.042688340960316935,1.0,2.0,False
XYMLRY00001,2026-06-01,2026-06-15,3,12,6,6,5,0.5,0.8333333333333334,0.6111111111111112,0.05881344307270231,2.0,2.0,False
XYMZG0016,2026-06-29,2026-07-06,2,12,3,2,3,0.16666666666666666,1.0,0.3333333333333333,0.44444444444444453,12.5,4.0,False
YDBZ001,2024-11-11,2024-11-25,3,12,12,1,9,0.08333333333333333,0.75,0.4166666666666667,0.1984953703703703,2.0,2.0,False
YDBZ001,2024-12-16,2024-12-23,2,12,12,3,7,0.25,0.5833333333333334,0.4166666666666667,0.3402777777777777,2.0,2.0,False
YDBZ001,2026-02-16,2026-03-23,6,12,12,11,4,0.9166666666666666,0.3333333333333333,0.625,0.002780914306640625,3.0,1.0,False
YDBZ001,2026-04-13,2026-06-01,8,12,8,6,3,0.5,0.375,0.45,0.008373393789062506,1.5,2.0,False
YDBZ002,2024-11-25,2024-12-02,2,12,12,2,3,0.16666666666666666,0.25,0.20833333333333334,0.626736111111111,1.0,1.0,False
YDBZ002,2024-12-23,2025-01-13,4,12,12,4,3,0.3333333333333333,0.25,0.2916666666666667,0.25173912519290115,1.0,3.0,False
YDBZ002,2025-01-27,2025-03-24,9,12,12,5,3,0.4166666666666667,0.25,0.3333333333333333,0.026012294873748946,1.0,10.0,False
YDBZ002,2025-11-24,2025-12-08,3,12,12,10,9,0.8333333333333334,0.75,0.7916666666666666,0.009042245370370376,2.0,3.0,True
YDBZLV0001AMDE,2024-12-23,2024-12-30,2,12,12,6,3,0.5,0.25,0.375,0.390625,1.0,2.0,False
YDBZLV0001AMDE,2025-01-20,2025-02-03,3,12,12,8,1,0.6666666666666666,0.08333333333333333,0.375,0.244140625,1.0,1.0,False
YDBZWV0001AMDE,2024-12-23,2024-12-30,2,12,12,1,8,0.08333333333333333,0.6666666666666666,0.375,0.390625,1.0,2.0,False
YEC0009,2026-03-16,2026-04-06,4,10,12,6,5,0.6,0.4166666666666667,0.5,0.0625,4.0,2.0,False
YJLZHMV000AMDE,2024-10-14,2024-11-04,4,12,12,8,8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.012345679012345685,1.5,1.0,False
YJLZHMV000AMDE,2024-12-09,2024-12-23,3,12,12,7,12,0.5833333333333334,1.0,0.7916666666666666,0.009042245370370376,1.0,3.0,False
YJLZHMV000AMDE,2025-09-29,2025-10-13,3,12,12,9,3,0.75,0.25,0.5,0.125,1.0,1.0,False
YJLZHMV000AMDE,2025-10-27,2025-11-10,3,12,12,7,3,0.5833333333333334,0.25,0.4166666666666667,0.1984953703703703,1.0,1.0,False
YJLZHMV000AMDE,2025-11-24,2025-12-22,5,12,12,6,5,0.5,0.4166666666666667,0.4583333333333333,0.04662947792084623,1.0,1.0,False
YJLZHMV000AMDE,2026-01-05,2026-01-26,4,12,12,3,8,0.25,0.6666666666666666,0.4583333333333333,0.0860851900077161,1.0,1.0,False
YJX0022,2025-04-14,2025-04-21,2,12,12,2,1,0.16666666666666666,0.08333333333333333,0.125,0.765625,1.5,1.0,False
YJX0025,2025-04-28,2025-06-30,10,12,12,3,2,0.25,0.16666666666666666,0.20833333333333334,0.09669935836937649,2.0,1.5,False
YJX0025,2025-07-14,2025-07-28,3,12,12,2,1,0.16666666666666666,0.08333333333333333,0.125,0.669921875,1.5,2.0,False
YKLLW0004,2025-05-12,2025-07-07,9,12,12,2,1,0.16666666666666666,0.08333333333333333,0.125,0.30065780133008957,11.5,1.0,False
YKLLW0005,2025-06-23,2025-06-30,2,12,12,6,1,0.5,0.08333333333333333,0.2916666666666667,0.501736111111111,1.5,1.0,False
YXBLJ0001,2025-12-01,2025-12-08,2,12,12,6,7,0.5,0.5833333333333334,0.5416666666666666,0.21006944444444448,1.0,1.0,False
YXBLJ0001,2026-06-01,2026-06-22,4,12,5,2,2,0.16666666666666666,0.4,0.23529411764705882,0.34196190179715275,1.5,1.5,False
YXBLJ0001,2026-07-06,2026-07-13,2,12,2,3,1,0.25,0.5,0.2857142857142857,0.5102040816326531,2.0,1.0,False
ZBTZ0002,2025-05-19,2025-07-28,11,12,12,2,1,0.16666666666666666,0.08333333333333333,0.125,0.23019112914334983,14.0,1.0,False
ZBTZ0002,2026-04-06,2026-04-13,2,12,12,2,3,0.16666666666666666,0.25,0.20833333333333334,0.626736111111111,1.5,2.0,False
ZBTZ0003,2025-09-29,2025-12-01,10,12,12,1,5,0.08333333333333333,0.4166666666666667,0.25,0.056313514709472656,1.0,1.0,False
ZBTZ0003,2025-12-29,2026-01-05,2,12,12,3,2,0.25,0.16666666666666666,0.20833333333333334,0.626736111111111,1.0,1.0,False
ZBTZ0003,2026-01-19,2026-02-09,4,12,12,4,2,0.3333333333333333,0.16666666666666666,0.25,0.31640625,1.0,1.5,False
ZBTZ0003,2026-02-23,2026-04-27,10,12,12,5,1,0.4166666666666667,0.08333333333333333,0.25,0.056313514709472656,1.0,2.0,False
ZJJSJBV001AMDE,2024-07-22,2024-07-29,2,12,12,1,9,0.08333333333333333,0.75,0.4166666666666667,0.3402777777777777,3.0,2.0,False
ZJJSJBV001AMDE,2024-08-26,2024-09-02,2,12,12,4,9,0.3333333333333333,0.75,0.5416666666666666,0.21006944444444448,2.5,1.0,False
ZJJSJBV001AMDE,2024-11-18,2024-12-16,5,12,12,9,1,0.75,0.08333333333333333,0.4166666666666667,0.06754356352880654,1.0,1.0,False
ZJJSJBV001AMDE,2025-05-05,2025-07-07,10,12,12,1,6,0.08333333333333333,0.5,0.2916666666666667,0.03179631542913955,1.0,1.0,False
ZJJSJSV001AMDE,2024-11-11,2024-11-18,2,12,12,12,5,1.0,0.4166666666666667,0.7083333333333334,0.08506944444444442,3.5,1.0,False
ZJJSJSV001AMDE,2024-12-16,2024-12-30,3,12,12,9,3,0.75,0.25,0.5,0.125,5.0,1.0,False
ZJJSJSV001AMDE,2025-01-20,2025-01-27,2,12,12,6,1,0.5,0.08333333333333333,0.2916666666666667,0.501736111111111,2.5,1.0,False
ZJJYZBV001AMDE,2024-10-07,2024-10-14,2,12,12,12,7,1.0,0.5833333333333334,0.7916666666666666,0.04340277777777779,4.0,2.0,False
ZJJYZBV001AMDE,2024-12-09,2025-01-27,8,12,12,10,4,0.8333333333333334,0.3333333333333333,0.5833333333333334,0.0009084689037553816,3.0,2.0,False
ZJJYZBV001AMDE,2025-02-24,2025-04-14,8,12,12,4,2,0.3333333333333333,0.16666666666666666,0.25,0.1001129150390625,2.0,1.5,False
ZJJYZBV001AMDE,2025-04-28,2025-06-16,8,12,12,4,8,0.3333333333333333,0.6666666666666666,0.5,0.00390625,2.0,2.5,False
ZJJYZBV001AMDE,2025-06-30,2025-07-21,4,12,12,2,7,0.16666666666666666,0.5833333333333334,0.375,0.152587890625,1.5,3.0,False
ZJJYZSJBV1AMDE,2024-12-02,2024-12-16,3,12,12,9,3,0.75,0.25,0.5,0.125,1.0,1.0,False
ZJJYZSJBV1AMDE,2024-12-30,2025-02-03,6,12,12,7,2,0.5833333333333334,0.16666666666666666,0.375,0.059604644775390625,1.0,1.5,False
ZJJYZSJBV1AMDE,2025-02-17,2025-02-24,2,12,12,3,1,0.25,0.08333333333333333,0.16666666666666666,0.6944444444444445,1.0,1.0,False
ZJJYZSJSV2AMDE,2024-11-04,2024-11-11,2,12,12,11,1,0.9166666666666666,0.08333333333333333,0.5,0.25,1.0,1.0,False
ZTD0001,2026-01-19,2026-03-23,10,12,12,6,10,0.5,0.8333333333333334,0.6666666666666666,1.6935087808430306e-05,3.0,3.5,False
ZTD0001,2026-04-27,2026-05-04,2,12,12,4,12,0.3333333333333333,1.0,0.6666666666666666,0.11111111111111113,2.0,3.5,False
ZTD0003,2025-09-15,2025-09-22,2,12,12,3,10,0.25,0.8333333333333334,0.5416666666666666,0.21006944444444448,1.0,3.0,False
ZTD0003,2025-12-15,2026-03-02,12,12,12,10,9,0.8333333333333334,0.75,0.7916666666666666,6.685057567633112e-09,3.0,2.0,True
ZTD0003,2026-05-04,2026-05-11,2,12,11,7,7,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.1531190926275992,2.0,1.0,False
ZTD0003,2026-06-01,2026-06-08,2,12,7,9,5,0.75,0.7142857142857143,0.7368421052631579,0.06925207756232689,2.0,1.0,False
xgx0013,2026-04-06,2026-05-18,7,12,10,1,7,0.08333333333333333,0.7,0.36363636363636365,0.04226077761620709,1.0,3.0,False
xgx0014,2026-03-30,2026-04-13,3,12,12,7,9,0.5833333333333334,0.75,0.6666666666666666,0.03703703703703705,4.0,2.0,False
xgx0014,2026-04-27,2026-05-11,3,12,11,6,10,0.5,0.9090909090909091,0.6956521739130435,0.028191008465521496,1.5,2.0,False
xgx0016,2026-05-18,2026-05-25,2,12,9,11,9,0.9166666666666666,1.0,0.9523809523809523,0.0022675736961451295,1.0,4.0,True
xymzd0015,2026-03-02,2026-05-04,10,8,12,7,11,0.875,0.9166666666666666,0.9,9.999999999999978e-11,3.0,4.0,True
