horizon_weeks,sku,origin,full_cluster,calendar_group,dynamic_cluster,tail_rank,actual_sum,mase_52_model,forecast_sum_model,mase_52_ma4,forecast_sum_ma4,method,metric,cohort,delta,ae_model,ae_ma4
13,BLP0001,2025-08-04,1,across_2024_2026,0,4,72.0,7.8,20.000000000000004,1.05,65.0,LegacyPXQ,mase_52,active120,6.75,,
13,CWW0002,2025-08-04,1,across_2024_2026,0,4,111.0,30.3,10.000000000000002,23.55,32.5,LegacyPXQ,mase_52,active120,6.75,,
13,DRMJJ0023,2025-08-04,1,across_2024_2026,2,4,51.0,4.9480519480519485,16.363636363636363,7.285714285714286,0.0,LegacyPXQ,mase_52,active120,-2.337662337662337,,
13,FDBLP0001,2025-08-04,1,across_2024_2026,1,4,46.0,0.1470588235294117,43.5,1.1764705882352942,26.0,LegacyPXQ,mase_52,active120,-1.0294117647058825,,
13,FRH0033,2025-08-04,1,across_2024_2026,1,4,62.0,0.2161555721765141,68.88095238095237,0.518324607329843,45.5,LegacyPXQ,mase_52,active120,-0.3021690351533289,,
13,FRH0046,2025-08-04,1,across_2024_2026,2,4,10.0,1.3333333333333353,11.77777777777778,7.125,19.5,LegacyPXQ,mase_52,active120,-5.791666666666664,,
13,FRH0048,2025-08-04,1,across_2024_2026,1,4,67.0,1.2991030003093096,80.20754716981132,2.360655737704917,91.0,LegacyPXQ,mase_52,active120,-1.0615527373956075,,
13,FRH0051,2025-08-04,1,across_2024_2026,1,4,47.0,0.4478540327596929,60.58490566037735,0.3791208791208791,58.5,LegacyPXQ,mase_52,active120,0.06873315363881377,,
13,FRH0056,2025-08-04,1,across_2024_2026,1,4,134.0,1.1909843205574908,101.44642857142858,1.1615853658536586,165.75,LegacyPXQ,mase_52,active120,0.029398954703832247,,
13,FRH0059,2025-08-04,1,across_2024_2026,1,4,20.0,0.8506052064334274,66.21621621621622,0.1886503067484662,9.75,LegacyPXQ,mase_52,active120,0.6619548996849612,,
13,FRW0005,2025-08-04,1,across_2024_2026,1,4,52.0,0.4915966386554615,42.82352941176472,0.3482142857142857,58.5,LegacyPXQ,mase_52,active120,0.1433823529411758,,
13,FRW0006,2025-08-04,1,across_2024_2026,1,4,76.0,0.4672946101517531,90.17460317460318,0.0412087912087912,74.75,LegacyPXQ,mase_52,active120,0.42608581894296194,,
13,FRW0015,2025-08-04,1,across_2024_2026,1,4,0.0,1.7999999999999998,46.8,0.5,13.0,LegacyPXQ,mase_52,active120,1.2999999999999998,,
13,FZLRJ0001,2025-08-04,1,across_2024_2026,2,4,5.0,2.6250000000000004,40.00000000000001,2.79375,42.25,LegacyPXQ,mase_52,active120,-0.16874999999999973,,
13,FZLRJ0002,2025-08-04,1,across_2024_2026,2,4,12.0,2.155,40.73333333333333,3.0,52.0,LegacyPXQ,mase_52,active120,-0.8450000000000002,,
13,GJMJWJX001,2025-08-04,1,across_2024_2026,1,4,115.0,0.1050439447954537,139.1951219512195,0.3017366136034732,45.5,LegacyPXQ,mase_52,active120,-0.1966926688080195,,
13,GJMJWJXW001,2025-08-04,1,across_2024_2026,1,4,138.0,0.4321503131524009,0.0,0.4321503131524009,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,HLGKSLT0001,2025-08-04,1,across_2024_2026,2,4,51.0,4.928571428571429,16.500000000000004,3.571428571428572,26.0,LegacyPXQ,mase_52,active120,1.3571428571428568,,
13,HZSN0001,2025-08-04,1,across_2024_2026,1,4,27.0,1.08984375,56.0625,1.790625,74.75,LegacyPXQ,mase_52,active120,-0.7007812499999999,,
13,JZJ00012,2025-08-04,1,across_2024_2026,1,4,53.0,0.7674418604651162,75.0,3.4796511627906974,152.75,LegacyPXQ,mase_52,active120,-2.712209302325581,,
13,JZJ0002,2025-08-04,1,across_2024_2026,1,4,93.0,0.8556547619047615,154.60714285714283,0.5590277777777778,133.25,LegacyPXQ,mase_52,active120,0.29662698412698374,,
13,JZJ0003,2025-08-04,1,across_2024_2026,1,4,214.0,0.143499775078723,225.81481481481487,1.7034412955465588,354.25,LegacyPXQ,mase_52,active120,-1.5599415204678357,,
13,JZJ0009,2025-08-04,1,across_2024_2026,1,4,355.0,2.6647727272727275,141.8181818181818,1.75625,214.5,LegacyPXQ,mase_52,active120,0.9085227272727274,,
13,JZJ0013,2025-08-04,1,across_2024_2026,1,4,258.0,0.5883241514128315,193.0882352941176,0.1654078549848942,276.25,LegacyPXQ,mase_52,active120,0.42291629642793727,,
13,JZJ0019,2025-08-04,1,across_2024_2026,1,4,46.0,0.942857142857143,35.0,1.35,61.75,LegacyPXQ,mase_52,active120,-0.40714285714285714,,
13,LTKF0020,2025-08-04,1,across_2024_2026,1,4,244.0,0.0554968287526418,248.7727272727272,0.6453488372093024,188.5,LegacyPXQ,mase_52,active120,-0.5898520084566605,,
13,LTKF0021,2025-08-04,1,across_2024_2026,1,4,55.0,0.7478260869565219,77.43478260869566,1.4166666666666667,97.5,LegacyPXQ,mase_52,active120,-0.6688405797101449,,
13,LTKF0022M,2025-08-04,1,across_2024_2026,2,4,40.0,1.5692307692307694,26.4,1.6153846153846154,26.0,LegacyPXQ,mase_52,active120,-0.04615384615384599,,
13,LTKF0031,2025-08-04,1,across_2024_2026,1,4,79.0,0.2122416534181239,73.76470588235294,0.2229729729729729,84.5,LegacyPXQ,mase_52,active120,-0.01073131955484899,,
13,LTKF0101,2025-08-04,1,across_2024_2026,1,4,81.0,1.4999999999999996,52.50000000000001,1.894736842105263,117.0,LegacyPXQ,mase_52,active120,-0.3947368421052635,,
13,LTKF098,2025-08-04,1,across_2024_2026,0,4,85.0,82.0,3.0000000000000004,75.25,9.75,LegacyPXQ,mase_52,active120,6.75,,
13,QCCXC0004,2025-08-04,1,across_2024_2026,1,4,0.0,0.0,0.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,RLHZHMV000AMDE,2025-08-04,1,across_2024_2026,1,4,58.0,0.9987163029525032,171.85365853658536,0.3464912280701754,97.5,LegacyPXQ,mase_52,active120,0.6522250748823278,,
13,XHP0001,2025-08-04,1,across_2024_2026,0,4,62.0,0.4444444444444444,54.0,3.4444444444444446,0.0,LegacyPXQ,mase_52,active120,-3.0,,
13,XHZXCZP0001,2025-08-04,1,across_2024_2026,1,4,115.0,1.1931451612903223,213.63333333333333,2.068548387096774,286.0,LegacyPXQ,mase_52,active120,-0.8754032258064517,,
13,YDBZ001,2025-08-04,1,across_2024_2026,2,4,49.0,5.402097902097903,2.181818181818182,4.153846153846154,13.0,LegacyPXQ,mase_52,active120,1.2482517482517492,,
13,YDBZ002,2025-08-04,1,across_2024_2026,1,4,39.0,1.631578947368421,7.999999999999998,1.5394736842105263,9.75,LegacyPXQ,mase_52,active120,0.09210526315789469,,
13,JZJ0005,2025-09-29,1,only_2024_2025,1,1,0.0,1.7455242966751918,19.782608695652176,0.0,0.0,LegacyPXQ,mase_52,active120,1.7455242966751918,,
13,QFSJZ001-1,2025-09-29,1,only_2024_2025,2,1,25.0,0.3794466403162052,22.090909090909093,0.5543478260869565,29.25,LegacyPXQ,mase_52,active120,-0.17490118577075137,,
13,FRH0002,2025-09-29,1,only_2024_2025,1,1,0.0,0.0,0.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,YBB0001,2025-09-29,1,only_2024_2025,1,1,8.0,2.2,30.000000000000004,2.125,29.25,LegacyPXQ,mase_52,active120,0.07500000000000018,,
13,LRKF0001,2025-09-29,1,only_2024_2025,1,1,0.0,0.0,0.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,QCSSXC0006,2025-09-29,1,only_2024_2025,1,1,27.0,0.2867132867132869,30.72727272727273,0.173076923076923,29.25,LegacyPXQ,mase_52,active120,0.1136363636363639,,
13,SPH0001,2025-09-29,1,only_2024_2025,0,1,19.0,2.181818181818182,11.0,4.568181818181818,35.75,LegacyPXQ,mase_52,active120,-2.3863636363636362,,
13,FRH0004,2025-09-29,1,only_2024_2025,1,1,0.0,0.0,0.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,FRC0002,2025-09-29,1,only_2024_2025,1,1,0.0,0.0,0.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,JZQCQ004,2025-09-29,1,only_2024_2025,1,1,0.0,1.2421052631578946,12.421052631578949,0.0,0.0,LegacyPXQ,mase_52,active120,1.2421052631578946,,
13,FRH0040,2025-09-29,1,only_2024_2025,1,1,0.0,0.0,0.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,WSJZS0004,2025-09-29,1,only_2024_2025,0,1,98.0,15.375,16.0,8.625,52.0,LegacyPXQ,mase_52,active120,6.75,,
13,ZJJSJSV001AMDE,2025-09-29,1,only_2024_2025,1,1,0.0,0.0,0.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,WSJZS0002,2025-09-29,1,only_2024_2025,0,1,53.0,76.5,2.0,69.75,6.5,LegacyPXQ,mase_52,active120,6.75,,
13,QCCXC0005,2025-09-29,1,only_2024_2025,1,1,2.0,2.7974598930481283,43.02941176470588,0.75,13.0,LegacyPXQ,mase_52,active120,2.0474598930481283,,
13,QCSSXC0005,2025-09-29,1,only_2024_2025,1,1,3.0,2.004507042253521,50.44,5.366197183098591,130.0,LegacyPXQ,mase_52,active120,-3.36169014084507,,
13,YKLLW0005,2025-09-29,1,only_2024_2025,1,1,1.0,0.1944777911164465,8.714285714285714,0.0252100840336134,0.0,LegacyPXQ,mase_52,active120,0.1692677070828331,,
13,FRH0045,2025-09-29,1,only_2024_2025,1,1,0.0,0.0,0.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,FRH0001,2025-09-29,1,only_2024_2025,1,1,0.0,0.0,0.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,FRH0003,2025-09-29,1,only_2024_2025,1,1,1.0,0.0206896551724137,0.0,0.0206896551724137,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,GJMJSLW001,2025-09-29,1,only_2024_2025,1,1,0.0,0.0,0.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,JZJ0008,2025-09-29,1,only_2024_2025,1,1,31.0,1.2549833887043187,84.96428571428571,0.7151162790697675,61.75,LegacyPXQ,mase_52,active120,0.5398671096345512,,
13,JZQCQ001,2025-09-29,1,only_2024_2025,1,1,0.0,0.0,0.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,JZQCQ003,2025-09-29,1,only_2024_2025,1,1,0.0,0.1497336752811205,27.35135135135135,0.0,0.0,LegacyPXQ,mase_52,active120,0.1497336752811205,,
13,QCCXC0007,2025-09-29,1,only_2024_2025,1,1,7.0,1.4542434309876175,69.2093023255814,0.5961038961038962,32.5,LegacyPXQ,mase_52,active120,0.8581395348837213,,
13,QCXDS001,2025-09-29,1,only_2024_2025,1,1,0.0,0.0,0.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,ZJJYZBV001AMDE,2025-09-29,1,only_2024_2025,1,1,0.0,1.7841796875,19.03125,2.4375,26.0,LegacyPXQ,mase_52,active120,-0.6533203125,,
13,QFSJZ003-1,2025-11-03,1,across_2024_2026,2,3,19.0,0.1443850267379676,18.181818181818183,0.088235294117647,19.5,LegacyPXQ,mase_52,active120,0.05614973262032061,,
13,FDBLHP0001,2025-11-03,1,across_2024_2026,2,3,6.0,2.2105263157894743,20.000000000000004,2.131578947368421,19.5,LegacyPXQ,mase_52,active120,0.07894736842105354,,
13,DRMJJ0022,2025-11-03,1,across_2024_2026,1,3,24.0,3.05,8.750000000000002,4.8,0.0,LegacyPXQ,mase_52,active120,-1.75,,
13,FRH0065,2025-11-03,1,across_2024_2026,1,3,21.0,1.3076923076923084,15.33333333333333,2.5961538461538463,9.75,LegacyPXQ,mase_52,active120,-1.2884615384615379,,
13,JZJ0018,2025-11-03,1,across_2024_2026,1,3,8.0,2.0357142857142856,27.0,0.1607142857142857,6.5,LegacyPXQ,mase_52,active120,1.875,,
13,FRH0034,2025-11-03,1,across_2024_2026,2,3,23.0,0.0740231990231992,22.06730769230769,0.5357142857142857,16.25,LegacyPXQ,mase_52,active120,-0.4616910866910865,,
13,BLP0002,2025-11-03,1,across_2024_2026,2,3,32.0,1.1875,22.5,1.28125,42.25,LegacyPXQ,mase_52,active120,-0.09375,,
13,JZJ00011,2025-11-03,1,across_2024_2026,1,3,17.0,1.0695652173913042,25.2,4.565217391304348,52.0,LegacyPXQ,mase_52,active120,-3.4956521739130437,,
13,YJLZHMV000AMDE,2025-11-03,1,across_2024_2026,1,3,2.0,0.6771099744245525,17.347826086956523,0.0551470588235294,3.25,LegacyPXQ,mase_52,active120,0.621962915601023,,
13,FZLRICBHP0001,2025-11-03,1,across_2024_2026,1,3,5.0,0.2291666666666668,3.777777777777777,0.328125,3.25,LegacyPXQ,mase_52,active120,-0.0989583333333332,,
13,FRH0050,2025-11-03,1,across_2024_2026,2,3,33.0,4.421328671328671,13.840909090909092,2.884615384615385,45.5,LegacyPXQ,mase_52,active120,1.5367132867132858,,
13,JZJ0016,2025-11-03,1,across_2024_2026,1,3,8.0,1.1333333333333333,31.04444444444444,1.0450819672131149,29.25,LegacyPXQ,mase_52,active120,0.08825136612021844,,
13,FRC0003,2025-11-03,1,across_2024_2026,1,3,0.0,1.5937499999999996,10.624999999999998,0.0,0.0,LegacyPXQ,mase_52,active120,1.5937499999999996,,
13,ZBTZ0002,2025-11-03,1,across_2024_2026,0,3,1.0,0.4727272727272728,9.666666666666668,0.0545454545454545,0.0,LegacyPXQ,mase_52,active120,0.41818181818181827,,
13,LTKF0019,2025-11-03,1,across_2024_2026,1,3,13.0,0.1965517241379312,16.800000000000004,0.168103448275862,9.75,LegacyPXQ,mase_52,active120,0.028448275862069217,,
13,KZCWBG001,2025-11-03,1,across_2024_2026,2,3,2.0,1.1785714285714286,13.0,0.4821428571428571,6.5,LegacyPXQ,mase_52,active120,0.6964285714285715,,
13,LTKF093,2025-11-03,1,across_2024_2026,2,3,13.0,0.2272727272727275,12.09090909090909,0.8125,9.75,LegacyPXQ,mase_52,active120,-0.5852272727272725,,
13,DHZXCZP0001,2025-11-03,1,across_2024_2026,1,3,7.0,2.4117647058823533,48.00000000000001,0.0294117647058823,6.5,LegacyPXQ,mase_52,active120,2.382352941176471,,
13,ETZP0004,2025-11-03,1,across_2024_2026,2,3,19.0,0.4228571428571434,22.52380952380953,1.62,32.5,LegacyPXQ,mase_52,active120,-1.1971428571428566,,
13,ETZP0003,2025-11-03,1,across_2024_2026,1,3,11.0,0.9374999999999992,15.999999999999996,5.25,39.0,LegacyPXQ,mase_52,active120,-4.312500000000001,,
13,FRH0064,2025-11-03,1,across_2024_2026,1,3,42.0,0.0500000000000001,41.4,0.5208333333333334,35.75,LegacyPXQ,mase_52,active120,-0.47083333333333327,,
13,LTKF0047,2025-11-03,1,across_2024_2026,1,3,1.0,0.078397212543554,2.071428571428572,0.073170731707317,0.0,LegacyPXQ,mase_52,active120,0.005226480836237002,,
13,LYC0201,2025-11-03,1,across_2024_2026,2,3,0.0,2.788461538461538,24.16666666666666,0.375,3.25,LegacyPXQ,mase_52,active120,2.413461538461538,,
13,NNB0002,2025-11-03,1,across_2024_2026,0,3,96.0,141.0,2.0,144.0,0.0,LegacyPXQ,mase_52,active120,-3.0,,
13,HWZDSKL0001,2025-11-03,1,across_2024_2026,1,3,0.0,0.7692307692307693,30.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.7692307692307693,,
13,FRW0024,2025-11-03,1,across_2024_2026,1,3,14.0,0.3749999999999993,15.999999999999996,4.078125,35.75,LegacyPXQ,mase_52,active120,-3.703125000000001,,
13,BLP0001,2025-11-03,1,across_2024_2026,1,3,40.0,1.2083333333333333,69.0,4.020833333333333,136.5,LegacyPXQ,mase_52,active120,-2.8125,,
13,CWW0002,2025-11-03,1,across_2024_2026,1,3,196.0,2.681081081081081,96.8,3.716216216216216,58.5,LegacyPXQ,mase_52,active120,-1.035135135135135,,
13,DRMJJ0023,2025-11-03,1,across_2024_2026,1,3,64.0,0.8349867724867722,45.96428571428572,0.5555555555555556,52.0,LegacyPXQ,mase_52,active120,0.27943121693121664,,
13,FDBLP0001,2025-11-03,1,across_2024_2026,1,3,15.0,2.5392857142857137,62.39999999999999,0.5892857142857143,26.0,LegacyPXQ,mase_52,active120,1.9499999999999993,,
13,FRH0033,2025-11-03,1,across_2024_2026,1,3,17.0,2.617811934900543,78.08227848101266,2.475,74.75,LegacyPXQ,mase_52,active120,0.14281193490054278,,
13,FRH0046,2025-11-03,1,across_2024_2026,2,3,48.0,27.409090909090907,11.45454545454546,28.6875,9.75,LegacyPXQ,mase_52,active120,-1.2784090909090935,,
13,FRH0048,2025-11-03,1,across_2024_2026,1,3,126.0,5.548349739432541,77.60606060606061,8.85668789808917,48.75,LegacyPXQ,mase_52,active120,-3.308338158656629,,
13,FRH0051,2025-11-03,1,across_2024_2026,1,3,51.0,0.2159090909090906,57.9090909090909,0.375,39.0,LegacyPXQ,mase_52,active120,-0.1590909090909094,,
13,FRH0056,2025-11-03,1,across_2024_2026,1,3,160.0,1.4697277529459576,107.57971014492752,0.0700934579439252,162.5,LegacyPXQ,mase_52,active120,1.3996342950020324,,
13,FRH0059,2025-11-03,1,across_2024_2026,1,3,14.0,0.4923588039867109,36.97674418604651,0.3964285714285714,32.5,LegacyPXQ,mase_52,active120,0.09593023255813948,,
13,FRW0005,2025-11-03,1,across_2024_2026,1,3,31.0,0.6900726392251818,44.57142857142858,0.4194915254237288,22.75,LegacyPXQ,mase_52,active120,0.270581113801453,,
13,FRW0006,2025-11-03,1,across_2024_2026,1,3,105.0,0.6310975609756098,87.75,0.676829268292683,123.5,LegacyPXQ,mase_52,active120,-0.04573170731707321,,
13,FRW0015,2025-11-03,1,across_2024_2026,1,3,0.0,0.0,0.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,FZLRJ0001,2025-11-03,1,across_2024_2026,2,3,5.0,0.2153846153846155,10.384615384615389,0.19,9.75,LegacyPXQ,mase_52,active120,0.025384615384615505,,
13,FZLRJ0002,2025-11-03,1,across_2024_2026,1,3,24.0,0.1243990384615379,26.653846153846143,0.36328125,16.25,LegacyPXQ,mase_52,active120,-0.23888221153846212,,
13,GJMJWJX001,2025-11-03,1,across_2024_2026,1,3,288.0,1.0788113695090435,133.3703703703704,0.8075581395348836,172.25,LegacyPXQ,mase_52,active120,0.2712532299741599,,
13,GJMJWJXW001,2025-11-03,1,across_2024_2026,1,3,475.0,1.5878091190108192,132.5625,0.1228748068006182,448.5,LegacyPXQ,mase_52,active120,1.464934312210201,,
13,HLGKSLT0001,2025-11-03,1,across_2024_2026,1,3,24.0,0.8654970760233921,40.44444444444445,2.5,71.5,LegacyPXQ,mase_52,active120,-1.634502923976608,,
13,HZSN0001,2025-11-03,1,across_2024_2026,1,3,33.0,0.4641509433962259,49.399999999999984,0.445754716981132,48.75,LegacyPXQ,mase_52,active120,0.01839622641509392,,
13,JZJ00012,2025-11-03,1,across_2024_2026,1,3,25.0,1.2081447963800904,72.92307692307692,1.0903361344537816,68.25,LegacyPXQ,mase_52,active120,0.11780866192630879,,
13,JZJ0002,2025-11-03,1,across_2024_2026,1,3,138.0,0.0376844970166441,135.0731707317073,0.6888412017167381,84.5,LegacyPXQ,mase_52,active120,-0.651156704700094,,
13,JZJ0003,2025-11-03,1,across_2024_2026,1,3,241.0,0.2255928853754941,221.975,0.8152173913043479,172.25,LegacyPXQ,mase_52,active120,-0.5896245059288538,,
13,JZJ0009,2025-11-03,1,across_2024_2026,1,3,280.0,0.4849315068493151,221.0,1.010958904109589,403.0,LegacyPXQ,mase_52,active120,-0.5260273972602739,,
13,JZJ0013,2025-11-03,1,across_2024_2026,1,3,272.0,0.4825127715713236,211.04255319148945,0.5837730870712401,198.25,LegacyPXQ,mase_52,active120,-0.10126031549991649,,
13,JZJ0019,2025-11-03,1,across_2024_2026,1,3,41.0,0.8203125,58.5,2.6484375,97.5,LegacyPXQ,mase_52,active120,-1.828125,,
13,LTKF0020,2025-11-03,1,across_2024_2026,1,3,206.0,0.5301724137931034,247.0,0.740301724137931,263.25,LegacyPXQ,mase_52,active120,-0.21012931034482762,,
13,LTKF0021,2025-11-03,1,across_2024_2026,1,3,32.0,0.7228235294117645,62.11764705882352,0.222,22.75,LegacyPXQ,mase_52,active120,0.5008235294117646,,
13,LTKF0022M,2025-11-03,1,across_2024_2026,1,3,13.0,1.5077586206896552,33.10344827586207,4.14375,68.25,LegacyPXQ,mase_52,active120,-2.6359913793103447,,
13,LTKF0031,2025-11-03,1,across_2024_2026,1,3,34.0,1.8848101265822796,83.63333333333335,2.0411392405063293,87.75,LegacyPXQ,mase_52,active120,-0.1563291139240497,,
13,LTKF0101,2025-11-03,1,across_2024_2026,1,3,86.0,0.168316831683168,91.66666666666666,1.00990099009901,52.0,LegacyPXQ,mase_52,active120,-0.8415841584158419,,
13,LTKF098,2025-11-03,1,across_2024_2026,1,3,30.0,1.8252100840336136,81.71428571428572,2.611764705882353,104.0,LegacyPXQ,mase_52,active120,-0.7865546218487394,,
13,QCCXC0004,2025-11-03,1,across_2024_2026,1,3,0.0,0.0,0.0,0.0,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,RLHZHMV000AMDE,2025-11-03,1,across_2024_2026,1,3,48.0,0.7862318840579711,144.44444444444446,0.0591032608695652,55.25,LegacyPXQ,mase_52,active120,0.7271286231884059,,
13,XHP0001,2025-11-03,1,across_2024_2026,1,3,67.0,0.1236559139784953,64.44444444444443,3.2419354838709675,0.0,LegacyPXQ,mase_52,active120,-3.118279569892472,,
13,XHZXCZP0001,2025-11-03,1,across_2024_2026,1,3,32.0,1.158885141132611,183.81395348837208,0.2270992366412213,61.75,LegacyPXQ,mase_52,active120,0.9317859044913898,,
13,XHZXCZP0002,2025-11-03,1,across_2024_2026,1,3,10.0,1.4210526315789471,19.0,5.092105263157895,42.25,LegacyPXQ,mase_52,active120,-3.671052631578948,,
13,YDBZ001,2025-11-03,1,across_2024_2026,1,3,30.0,0.4332298136645963,38.08695652173913,0.9107142857142856,13.0,LegacyPXQ,mase_52,active120,-0.4774844720496893,,
13,YDBZ002,2025-11-03,1,across_2024_2026,1,3,28.0,0.4667774086378737,41.38095238095238,0.6366279069767442,9.75,LegacyPXQ,mase_52,active120,-0.1698504983388705,,
13,ZTD0003,2025-11-03,1,across_2024_2026,2,3,36.0,9.0,9.0,7.666666666666667,13.0,LegacyPXQ,mase_52,active120,1.333333333333333,,
13,QFSJZ003-1,2026-02-02,1,across_2024_2026,2,2,7.0,1.8199445983379496,18.52631578947368,6.078947368421053,45.5,LegacyPXQ,mase_52,active120,-4.259002770083104,,
13,FDBLHP0001,2026-02-02,1,across_2024_2026,1,2,6.0,0.28125,9.0,0.046875,6.5,LegacyPXQ,mase_52,active120,0.234375,,
13,DRMJJ0022,2026-02-02,1,across_2024_2026,1,2,18.0,0.0072463768115943,17.956521739130434,3.5,39.0,LegacyPXQ,mase_52,active120,-3.4927536231884058,,
13,FRH0065,2026-02-02,1,across_2024_2026,1,2,14.0,0.8746803069053715,20.70588235294118,3.260869565217391,39.0,LegacyPXQ,mase_52,active120,-2.3861892583120197,,
13,JZJ0018,2026-02-02,1,across_2024_2026,1,2,4.0,0.6406250000000002,14.250000000000004,0.5625,13.0,LegacyPXQ,mase_52,active120,0.07812500000000022,,
13,FRH0034,2026-02-02,1,across_2024_2026,1,2,1.0,1.5144662454273363,25.483870967741943,2.149484536082474,35.75,LegacyPXQ,mase_52,active120,-0.6350182906551378,,
13,BLP0002,2026-02-02,1,across_2024_2026,1,2,9.0,1.9553571428571423,29.85714285714285,0.6796875,16.25,LegacyPXQ,mase_52,active120,1.2756696428571423,,
13,JZJ00011,2026-02-02,1,across_2024_2026,1,2,24.0,0.1939655172413793,22.125,0.4655172413793104,19.5,LegacyPXQ,mase_52,active120,-0.27155172413793105,,
13,YJLZHMV000AMDE,2026-02-02,1,across_2024_2026,1,2,12.0,0.4886363636363636,4.833333333333334,0.8181818181818182,0.0,LegacyPXQ,mase_52,active120,-0.32954545454545464,,
13,FZLRICBHP0001,2026-02-02,1,across_2024_2026,1,2,10.0,1.384615384615385,3.999999999999999,1.4423076923076923,16.25,LegacyPXQ,mase_52,active120,-0.057692307692307265,,
13,FRH0050,2026-02-02,1,across_2024_2026,1,2,6.0,1.4957983193277304,16.470588235294112,0.3928571428571428,3.25,LegacyPXQ,mase_52,active120,1.1029411764705876,,
13,JZJ0016,2026-02-02,1,across_2024_2026,1,2,19.0,0.920325637261444,33.610169491525426,0.4409448818897638,26.0,LegacyPXQ,mase_52,active120,0.47938075537168023,,
13,FRC0003,2026-02-02,1,across_2024_2026,1,2,30.0,4.5,0.0,4.5,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,ZBTZ0002,2026-02-02,1,across_2024_2026,0,2,6.0,0.0818181818181817,7.499999999999999,0.3272727272727272,0.0,LegacyPXQ,mase_52,active120,-0.2454545454545455,,
13,LTKF0019,2026-02-02,1,across_2024_2026,1,2,10.0,0.8765432098765429,17.888888888888886,0.3888888888888889,6.5,LegacyPXQ,mase_52,active120,0.487654320987654,,
13,KZCWBG001,2026-02-02,1,across_2024_2026,1,2,7.0,0.2647058823529412,3.999999999999999,0.3308823529411764,3.25,LegacyPXQ,mase_52,active120,-0.06617647058823523,,
13,LTKF093,2026-02-02,1,across_2024_2026,2,2,25.0,2.659919028340082,13.473684210526311,3.5192307692307696,9.75,LegacyPXQ,mase_52,active120,-0.8593117408906874,,
13,DHZXCZP0001,2026-02-02,1,across_2024_2026,1,2,7.0,0.3852631578947367,16.631578947368418,0.5,19.5,LegacyPXQ,mase_52,active120,-0.1147368421052633,,
13,ETZP0004,2026-02-02,1,across_2024_2026,2,2,31.0,1.5000000000000002,15.499999999999996,0.1451612903225806,32.5,LegacyPXQ,mase_52,active120,1.3548387096774197,,
13,ZTD0001,2026-02-02,1,across_2024_2026,1,2,11.0,1.428571428571429,21.000000000000004,0.75,16.25,LegacyPXQ,mase_52,active120,0.678571428571429,,
13,ETZP0003,2026-02-02,1,across_2024_2026,1,2,37.0,4.128571428571428,8.100000000000003,2.9642857142857144,16.25,LegacyPXQ,mase_52,active120,1.1642857142857137,,
13,FRH0064,2026-02-02,1,across_2024_2026,1,2,7.0,2.9285714285714293,48.00000000000001,0.8928571428571429,19.5,LegacyPXQ,mase_52,active120,2.0357142857142865,,
13,LTKF0047,2026-02-02,1,across_2024_2026,1,2,3.0,0.088235294117647,2.0,0.2647058823529412,0.0,LegacyPXQ,mase_52,active120,-0.17647058823529418,,
13,LYC0201,2026-02-02,1,across_2024_2026,1,2,5.0,0.2884615384615385,0.0,0.2884615384615385,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,NNB0002,2026-02-02,1,across_2024_2026,1,2,140.0,2.0546875,74.25,4.2734375,3.25,LegacyPXQ,mase_52,active120,-2.21875,,
13,HWZDSKL0001,2026-02-02,1,across_2024_2026,1,2,22.0,1.03125,0.0,1.03125,0.0,LegacyPXQ,mase_52,active120,0.0,,
13,FRW0024,2026-02-02,1,across_2024_2026,1,2,44.0,5.41025641025641,11.53846153846154,6.791666666666667,3.25,LegacyPXQ,mase_52,active120,-1.3814102564102573,,
13,BLP0001,2026-02-02,1,across_2024_2026,1,2,72.0,0.2134387351778656,65.45454545454545,1.1494565217391304,107.25,LegacyPXQ,mase_52,active120,-0.9360177865612648,,
13,CWW0002,2026-02-02,1,across_2024_2026,1,2,326.0,1.6351819757365684,200.2,0.6466637781629115,276.25,LegacyPXQ,mase_52,active120,0.9885181975736569,,
