origin_index,origin,sku,cluster,cluster_eligible,n_positive,ADI,CV2,nonzero_mean,acf1
2,2025-10-27,FZLRJ0002,1,True,23,4.130434782608695,0.5013290802764485,2.4782608695652173,0.5854484158828929
2,2025-10-27,FZLRJ0002double,2,True,6,15.833333333333334,0.1333333333333333,1.5,0.36343115124153436
2,2025-10-27,GJMJSLW001,1,True,11,8.636363636363637,3.2456747404844295,17.0,0.38992315662762156
2,2025-10-27,GJMJSW001,0,False,1,95.0,,1.0,-0.010752688172043027
2,2025-10-27,GJMJWJX001,1,True,53,1.7924528301886793,5.196838235154119,10.11320754716981,0.24800904756730252
2,2025-10-27,GJMJWJXW001,1,True,15,6.333333333333333,1.9935689100478842,41.266666666666666,0.4831123549802655
2,2025-10-27,GJMUSDW001,0,False,2,47.5,0.0,1.0,0.489130434782609
2,2025-10-27,HLGKSLT0001,1,True,26,3.6538461538461537,0.3421118410511137,3.0384615384615383,0.6958511374582208
2,2025-10-27,HSAKSLT0001,2,True,6,15.833333333333334,0.1333333333333333,1.5,0.08051166290443942
2,2025-10-27,HWZDSKL0001,1,True,18,5.277777777777778,1.282614379084967,7.5,0.4557768634162327
2,2025-10-27,HWZDSKL0002,1,True,9,10.555555555555555,0.6423816568047338,2.888888888888889,0.5487711213517674
2,2025-10-27,HZSN0001,1,True,44,2.159090909090909,0.3904885834729249,3.852272727272727,0.771669772931445
2,2025-10-27,JZJ00011,1,True,14,6.785714285714286,0.4793405148434734,2.7857142857142856,0.7410517037950237
2,2025-10-27,JZJ00012,1,True,25,3.8,0.36853971557405485,6.2,0.7090155034247915
2,2025-10-27,JZJ0002,1,True,40,2.375,0.21201901105535143,10.525,0.8311884324664989
2,2025-10-27,JZJ0003,1,True,39,2.4358974358974357,0.2270988890912402,17.0,0.8073765426619625
2,2025-10-27,JZJ0004,2,True,15,6.333333333333333,0.2914285714285713,1.6666666666666667,0.3959146201514804
2,2025-10-27,JZJ0005,1,True,23,4.130434782608695,0.47157492080568986,2.8260869565217392,0.562291645553416
2,2025-10-27,JZJ0008,1,True,32,2.96875,0.27977617787611203,6.53125,0.7559062013122984
2,2025-10-27,JZJ0009,1,True,34,2.7941176470588234,0.4311940226571835,16.441176470588236,0.8854090221519502
2,2025-10-27,JZJ0013,1,True,46,2.0652173913043477,0.43208724756640726,16.217391304347824,0.8715505280723315
2,2025-10-27,JZJ0014,2,True,5,19.0,0.9710743801652891,2.2,-0.006885998469778097
2,2025-10-27,JZJ0016,1,True,45,2.111111111111111,0.481022325681015,2.8222222222222224,0.4682271244275492
2,2025-10-27,JZJ0017,2,True,8,11.875,0.2539682539682539,1.5,0.3648648648648643
2,2025-10-27,JZJ0018,2,True,9,10.555555555555555,0.259512485136742,3.2222222222222223,0.7076938509379075
2,2025-10-27,JZJ0019,1,True,21,4.523809523809524,0.28156607700312175,4.428571428571429,0.8467400962172164
2,2025-10-27,JZQCQ001,1,True,31,3.064516129032258,0.595099118070357,16.870967741935484,0.7475242878608603
2,2025-10-27,JZQCQ003,1,True,37,2.5675675675675675,2.011046189685131,13.675675675675675,0.6133334612920784
2,2025-10-27,JZQCQ004,1,True,19,5.0,1.104982603977146,3.1052631578947367,0.5384179546098399
2,2025-10-27,KFZ0001,2,True,6,15.833333333333334,0.0,1.0,-0.06818181818181815
2,2025-10-27,KZCWBG001,2,True,12,7.916666666666667,0.2646584185045723,2.1666666666666665,0.5766294357842038
2,2025-10-27,LRKF0001,1,True,10,9.5,0.29702415945802196,6.3,0.7243783621545494
2,2025-10-27,LTKF0002,2,True,6,15.833333333333334,0.15000000000000005,1.3333333333333333,0.7349624060150377
2,2025-10-27,LTKF0003B,0,False,1,95.0,,1.0,-0.010752688172043027
2,2025-10-27,LTKF0005A,2,True,13,7.3076923076923075,0.22067901234567905,1.3846153846153846,0.3221153846153851
2,2025-10-27,LTKF0006A,0,False,1,95.0,,1.0,-0.010752688172043027
2,2025-10-27,LTKF0008,2,True,5,19.0,0.5578512396694214,2.2,0.19911644051751334
2,2025-10-27,LTKF0009,2,True,5,19.0,0.38888888888888884,3.0,0.3286976132305962
2,2025-10-27,LTKF0010,0,False,1,95.0,,2.0,-0.010752688172043027
2,2025-10-27,LTKF0012,0,False,3,31.666666666666668,0.48000000000000015,1.6666666666666667,0.34786917740336853
2,2025-10-27,LTKF0016,0,False,2,47.5,0.04081632653061225,3.5,0.46892655367231684
2,2025-10-27,LTKF0018A,0,False,1,95.0,,3.0,-0.01075268817204299
2,2025-10-27,LTKF0019,1,True,20,4.75,1.1895810955961335,2.8,0.3713375796178342
2,2025-10-27,LTKF0020,1,True,34,2.7941176470588234,0.23981531783905327,19.235294117647058,0.7830862561195299
2,2025-10-27,LTKF0021,1,True,34,2.7941176470588234,0.3304661195286194,5.647058823529412,0.6980275004092324
2,2025-10-27,LTKF0022,1,True,12,7.916666666666667,0.6894545454545452,2.0833333333333335,0.5405295315682279
2,2025-10-27,LTKF0022M,1,True,28,3.392857142857143,0.32967535436671236,2.5714285714285716,0.7346686941877226
2,2025-10-27,LTKF0023,0,False,1,95.0,,1.0,-0.010752688172043027
2,2025-10-27,LTKF0024A,2,True,15,6.333333333333333,0.131195335276968,1.4,0.5542128931937361
2,2025-10-27,LTKF0031,1,True,29,3.2758620689655173,0.3290718993112333,6.413793103448276,0.6695807675838934
2,2025-10-27,LTKF0047,1,True,14,6.785714285714286,0.5186133723589135,2.0714285714285716,0.6877076411960126
2,2025-10-27,LTKF0058,0,False,0,inf,,,0.0
2,2025-10-27,LTKF0101,1,True,18,5.277777777777778,0.5099854156538648,9.166666666666666,0.574993766358022
2,2025-10-27,LTKF0102,2,True,7,13.571428571428571,0.25068870523415987,1.5714285714285714,0.6449001618996225
2,2025-10-27,LTKF0103,0,False,2,47.5,0.5000000000000001,2.0,0.3070188563126798
2,2025-10-27,LTKF0106,0,False,0,inf,,,0.0
2,2025-10-27,LTKF0111,0,False,1,95.0,,1.0,-0.010752688172043027
2,2025-10-27,LTKF093,2,True,11,8.636363636363637,0.3412742382271468,1.7272727272727273,0.1572942135289324
2,2025-10-27,LTKF098,2,True,13,7.3076923076923075,0.15414777021919882,6.461538461538462,0.9099555494381271
2,2025-10-27,LYC0201,1,True,12,7.916666666666667,0.6057723489352503,2.4166666666666665,0.5302498670919725
2,2025-10-27,LYC0203,2,True,7,13.571428571428571,0.25068870523415976,1.5714285714285714,0.18834322719913665
2,2025-10-27,NNB0002,0,False,3,31.666666666666668,0.0,1.0,-0.03296703296703296
2,2025-10-27,QCCXC0004,1,True,12,7.916666666666667,1.971291866028708,9.5,0.5475136015016647
2,2025-10-27,QCCXC0005,1,True,35,2.7142857142857144,0.5185185185185185,3.857142857142857,0.5722411831626849
2,2025-10-27,QCCXC0007,1,True,45,2.111111111111111,0.942434727901856,5.666666666666667,0.5262535712443044
2,2025-10-27,QCSSXC0004,0,False,3,31.666666666666668,0.0,1.0,-0.03296703296703302
2,2025-10-27,QCSSXC0005,1,True,26,3.6538461538461537,1.55584,3.8461538461538463,0.3615403788634095
2,2025-10-27,QCSSXC0006,1,True,26,3.6538461538461537,0.8252993759487265,2.9615384615384617,0.5682333767656385
2,2025-10-27,QCXDS001,1,True,17,5.588235294117647,1.2378052126200272,7.9411764705882355,0.6351869726780303
2,2025-10-27,QCXXC0001,2,True,20,4.75,0.28742289990294007,2.05,0.4164975528232065
2,2025-10-27,QCXXC0002,2,True,12,7.916666666666667,0.27014951022512457,1.9166666666666667,0.37211807800043045
2,2025-10-27,QFSJZ001-1,1,True,15,6.333333333333333,0.44802760754447557,3.2666666666666666,0.7515690806541325
2,2025-10-27,QFSJZ002-1,2,True,9,10.555555555555555,0.4926035502958579,1.4444444444444444,0.4444913465597301
2,2025-10-27,QFSJZ003,2,True,7,13.571428571428571,0.10937500000000001,1.1428571428571428,0.04547810738749284
2,2025-10-27,QFSJZ003-1,2,True,11,8.636363636363637,0.23584,2.272727272727273,0.47470954259148757
2,2025-10-27,QYGZIPJ,0,False,3,31.666666666666668,0.0,1.0,-0.03296703296703296
2,2025-10-27,RLHZHMV000AMDE,1,True,53,1.7924528301886793,0.6848177018753522,11.264150943396226,0.8097009420970167
2,2025-10-27,SLT0001,0,False,1,95.0,,2.0,-0.010752688172043027
2,2025-10-27,SLT0003,2,True,12,7.916666666666667,0.28282828282828276,1.5,0.18175487465181064
2,2025-10-27,SLT0004,0,False,4,23.75,0.2993197278911565,1.75,0.6091468480090683
2,2025-10-27,SPH0001,2,True,5,19.0,0.37500000000000006,6.0,0.6524459613196814
2,2025-10-27,SRPDZS0001,0,False,4,23.75,0.16000000000000003,1.25,0.25750394944707733
2,2025-10-27,SRPDZS0002,2,True,5,19.0,0.3124999999999999,1.6,0.6736111111111112
2,2025-10-27,WSJZS0002,1,True,5,19.0,0.512396694214876,11.0,0.7878734395715842
2,2025-10-27,WSJZS0004,1,True,6,15.833333333333334,0.40332409972299177,19.0,0.7823409714263405
2,2025-10-27,XHP0001,1,True,9,10.555555555555555,0.7771997621878716,12.88888888888889,0.5429483976875313
2,2025-10-27,XHZXCZP0001,1,True,42,2.261904761904762,0.6157261260739137,14.357142857142858,0.8528453286762328
2,2025-10-27,XHZXCZP0002,2,True,5,19.0,0.21484375,3.2,0.7306481183335687
2,2025-10-27,YBB0001,1,True,12,7.916666666666667,0.43576258452291505,2.75,0.8568931020598248
2,2025-10-27,YDBZ001,1,True,22,4.318181818181818,0.44743578843955756,3.227272727272727,0.7679480664989016
2,2025-10-27,YDBZ002,1,True,20,4.75,1.2865497076023393,3.9,0.501044204664114
2,2025-10-27,YDBZLV0001AMDE,2,True,9,10.555555555555555,0.25295857988165676,1.4444444444444444,0.3396889111891624
2,2025-10-27,YDBZWV0001AMDE,2,True,9,10.555555555555555,0.18,1.6666666666666667,0.4362255097960801
2,2025-10-27,YJL0002,0,False,3,31.666666666666668,0.0,1.0,0.31135531135531147
2,2025-10-27,YJLZHMV000AMDE,1,True,46,2.0652173913043477,0.5842618241510208,2.4782608695652173,0.4632300194951705
2,2025-10-27,YJX0022,0,False,3,31.666666666666668,0.18749999999999997,1.3333333333333333,0.31386861313868614
2,2025-10-27,YJX0023,0,False,2,47.5,0.024691358024691364,4.5,0.4768089053803354
2,2025-10-27,YJX0024,2,True,5,19.0,0.24793388429752056,2.2,0.3143953934740891
2,2025-10-27,YJX0025,2,True,5,19.0,0.11718749999999996,1.6,0.09904153354632579
2,2025-10-27,YKLLW0004,0,False,3,31.666666666666668,1.9843749999999998,8.0,0.08155170745864371
2,2025-10-27,YKLLW0005,1,True,7,13.571428571428571,3.8395592582639075,8.714285714285714,0.1719516073149083
2,2025-10-27,YKLLW0006,0,False,2,47.5,0.72,7.5,0.2231404958677684
2,2025-10-27,YXBLJ0001,0,False,1,95.0,,1.0,0.0
2,2025-10-27,ZBTZ0002,0,False,3,31.666666666666668,2.143876337693223,9.666666666666666,0.06406217846231763
2,2025-10-27,ZBTZ0003,0,False,3,31.666666666666668,0.0,1.0,0.31135531135531164
2,2025-10-27,ZJJSJBV001AMDE,2,True,21,4.523809523809524,0.30374609781477624,1.4761904761904763,0.3029443838604136
2,2025-10-27,ZJJSJSV001AMDE,1,True,22,4.318181818181818,0.8018812463256908,3.272727272727273,0.5676886792452853
2,2025-10-27,ZJJYZBV001AMDE,1,True,32,2.96875,0.27262305072899223,2.71875,0.7116424015192081
2,2025-10-27,ZJJYZSJBV1AMDE,1,True,19,5.0,0.4015419501133788,1.8421052631578947,0.4602996779162559
2,2025-10-27,ZJJYZSJSV1AMDE,1,True,9,10.555555555555555,0.4641795481569559,6.444444444444445,0.8008991095357487
2,2025-10-27,ZJJYZSJSV2AMDE,2,True,13,7.3076923076923075,0.22600151171579744,1.6153846153846154,0.5868737181365368
2,2025-10-27,ZTD0001,0,False,0,inf,,,0.0
2,2025-10-27,ZTD0003,2,True,6,15.833333333333334,0.15000000000000005,1.3333333333333333,0.220759554980582
3,2025-12-22,BLJZ0001,2,True,7,14.714285714285714,0.25068870523415987,1.5714285714285714,0.14200890648193973
3,2025-12-22,BLP0001,1,True,14,7.357142857142857,0.9308763295371862,6.928571428571429,0.5442621012356732
3,2025-12-22,BLP0002,1,True,16,6.4375,0.5444266666666666,3.125,0.4844616919749935
3,2025-12-22,BLP0003,2,True,6,17.166666666666668,0.0,1.0,0.32920554166021243
3,2025-12-22,BLP0004,0,False,1,103.0,,2.0,-0.009900990099009906
3,2025-12-22,CBJZ0001,0,False,1,103.0,,1.0,-0.009900990099009924
3,2025-12-22,CLSSLT0003,2,True,14,7.357142857142857,0.1794871794871795,1.7142857142857142,0.5750000000000017
3,2025-12-22,CLSSLT0006,2,True,15,6.866666666666666,0.2125147579693034,2.2,0.4366088631984587
3,2025-12-22,CWW0002,1,True,19,5.421052631578948,0.28127972547770347,14.842105263157896,0.8032287552818876
3,2025-12-22,DGNTYBV001AMDE,0,False,2,51.5,0.0,1.0,-0.020000000000000108
3,2025-12-22,DHZXCZP0001,1,True,16,6.4375,0.4161381122161756,4.5625,0.6859441010096188
3,2025-12-22,DRMJJ0020,2,True,12,8.583333333333334,0.8145729506788105,1.9166666666666667,0.35945392491467587
3,2025-12-22,DRMJJ0021,2,True,7,14.714285714285714,0.36458333333333337,2.2857142857142856,0.6482758620689657
3,2025-12-22,DRMJJ0022,1,True,18,5.722222222222222,0.4491024250271199,2.2777777777777777,0.5492185210770415
3,2025-12-22,DRMJJ0023,1,True,34,3.0294117647058822,0.31163743200302474,4.955882352941177,0.7537449459964529
3,2025-12-22,DRMJJ0024,0,False,2,51.5,0.0,1.0,-0.020000000000000056
3,2025-12-22,DRMJJ0025,2,True,10,10.3,0.4663923182441702,1.8,0.48626373626373764
3,2025-12-22,DRMJJ0026,2,True,5,20.6,0.33179012345679004,3.6,0.5559701492537311
3,2025-12-22,DRMJJ0027,2,True,5,20.6,0.37499999999999994,2.0,0.6802507836990597
3,2025-12-22,ETZP0003,2,True,9,11.444444444444445,0.4648760330578512,2.4444444444444446,0.663181067694001
3,2025-12-22,ETZP0004,2,True,26,3.9615384615384617,0.22000000000000003,2.0,0.3969255025620813
3,2025-12-22,FDBLHP0001,2,True,10,10.3,0.2537485582468281,3.4,0.5561224489795916
3,2025-12-22,FDBLP0001,1,True,23,4.478260869565218,0.9980625540936484,4.6521739130434785,0.6712188343565269
3,2025-12-22,FRC0002,1,True,16,6.4375,0.3281297826752372,4.125,0.7989110026286147
3,2025-12-22,FRC0003,1,True,32,3.21875,0.4536220560330394,2.125,0.5327868852459003
3,2025-12-22,FRC0010,2,True,8,12.875,0.14167650531286896,1.375,0.36763794172349623
3,2025-12-22,FRC0011,0,False,1,103.0,,1.0,-0.009900990099009903
3,2025-12-22,FRH0001,1,True,40,2.575,0.4318123808236865,3.725,0.6875892759037471
3,2025-12-22,FRH0002,1,True,40,2.575,0.5127118720791484,2.975,0.48746281342966585
3,2025-12-22,FRH0003,1,True,46,2.239130434782609,0.7763090247226677,6.043478260869565,0.7921133845906843
3,2025-12-22,FRH0004,1,True,24,4.291666666666667,0.31975360846213563,3.4583333333333335,0.7593188992697982
3,2025-12-22,FRH0012,0,False,2,51.5,0.5000000000000001,2.0,-0.015936254980079695
3,2025-12-22,FRH0028,1,True,23,4.478260869565218,0.49464688204357615,1.9130434782608696,0.23823749066467534
3,2025-12-22,FRH0029,1,True,28,3.6785714285714284,0.44500455086466434,1.6428571428571428,0.31772449719344353
3,2025-12-22,FRH0031,2,True,7,14.714285714285714,0.08101851851851856,1.7142857142857142,0.028571428571428588
3,2025-12-22,FRH0033,1,True,82,1.2560975609756098,0.4605851031013883,5.932926829268292,0.3611998421952718
3,2025-12-22,FRH0034,1,True,55,1.8727272727272728,0.37398738355814504,2.390909090909091,0.32217554312313934
3,2025-12-22,FRH0035,2,True,13,7.923076923076923,0.20106666666666664,1.9230769230769231,0.46926190017344127
3,2025-12-22,FRH0036,0,False,3,34.333333333333336,0.0,2.0,0.6565656565656528
3,2025-12-22,FRH0037,2,True,10,10.3,0.26955950032873105,1.3,0.48302078053725234
3,2025-12-22,FRH0040,1,True,16,6.4375,1.0016292936927857,3.9375,0.5476016233118242
3,2025-12-22,FRH0042,2,True,10,10.3,0.19097222222222227,1.6,0.5271041369472167
3,2025-12-22,FRH0043,2,True,9,11.444444444444445,0.29752066115702486,1.2222222222222223,0.24116553006819558
3,2025-12-22,FRH0044,2,True,20,5.15,0.13139845498519964,1.35,0.20243266724587286
3,2025-12-22,FRH0045,1,True,12,8.583333333333334,0.3778409090909091,8.0,0.7562648048871707
3,2025-12-22,FRH0046,1,True,51,2.019607843137255,0.3358024691358025,1.588235294117647,0.3978070991708069
3,2025-12-22,FRH0047,2,True,13,7.923076923076923,0.19278911564625847,2.6923076923076925,0.47469545409527725
3,2025-12-22,FRH0048,1,True,73,1.4109589041095891,0.29774268805869764,6.178082191780822,0.5543076982578267
3,2025-12-22,FRH0049,2,True,6,17.166666666666668,0.5279999999999999,1.6666666666666667,0.13117546848381603
3,2025-12-22,FRH0050,1,True,50,2.06,0.7774298194668022,2.38,0.3114298935677927
3,2025-12-22,FRH0051,1,True,73,1.4109589041095891,0.4092799474030243,4.4520547945205475,0.6147350331921533
3,2025-12-22,FRH0052,0,False,3,34.333333333333336,0.0,1.0,-0.030303030303030255
3,2025-12-22,FRH0056,1,True,76,1.355263157894737,0.46786160646242947,8.526315789473685,0.682429672039828
3,2025-12-22,FRH0056-1,0,False,4,25.75,0.16000000000000003,1.25,0.40783744557329465
3,2025-12-22,FRH0058,0,False,2,51.5,0.04081632653061225,3.5,-0.019592163134746123
3,2025-12-22,FRH0059,1,True,45,2.2888888888888888,0.7739942586929665,5.955555555555556,0.814748067082508
3,2025-12-22,FRH0064,1,True,16,6.4375,0.3866548148148148,4.6875,0.5191705454175443
3,2025-12-22,FRH0065,2,True,13,7.923076923076923,0.41888888888888887,2.3076923076923075,0.6420943932141869
3,2025-12-22,FRH0068,2,True,8,12.875,1.3138108428967155,2.375,0.2216738406087017
3,2025-12-22,FRW00011,2,True,7,14.714285714285714,0.3033333333333334,1.4285714285714286,0.05990783410138241
3,2025-12-22,FRW0005,1,True,69,1.4927536231884058,0.30429472827193155,3.6956521739130435,0.6162987824518147
3,2025-12-22,FRW0006,1,True,83,1.2409638554216869,0.42048065136728957,7.072289156626506,0.6033063162541183
3,2025-12-22,FRW0007,0,False,4,25.75,0.16000000000000003,1.25,0.11175616835994198
3,2025-12-22,FRW0008,2,True,5,20.6,0.0,1.0,-0.05154639175257732
3,2025-12-22,FRW0009,2,True,13,7.923076923076923,0.2898715041572184,1.6153846153846154,0.46142341486608246
3,2025-12-22,FRW0011,2,True,7,14.714285714285714,0.10937500000000001,1.1428571428571428,0.35983263598326193
3,2025-12-22,FRW0013,2,True,11,9.363636363636363,0.3819262782401903,2.6363636363636362,0.7256078634247287
3,2025-12-22,FRW0014,2,True,8,12.875,0.13714285714285715,1.25,0.6159638554216896
3,2025-12-22,FRW0015,1,True,25,4.12,0.7581360946745563,5.2,0.7146601979733169
3,2025-12-22,FRW0016,2,True,9,11.444444444444445,0.44999999999999984,1.6666666666666667,-0.036771300448430445
3,2025-12-22,FRW0017,2,True,6,17.166666666666668,0.5142857142857143,3.5,0.6920829681565891
3,2025-12-22,FRW0020,2,True,5,20.6,0.0,1.0,0.36907216494845274
3,2025-12-22,FRW0021,0,False,4,25.75,0.0,1.0,-0.04081632653061233
3,2025-12-22,FRW0022,0,False,4,25.75,0.16000000000000003,1.25,0.25979680696661794
3,2025-12-22,FRW0023,2,True,10,10.3,0.0,1.0,0.11304347826086963
3,2025-12-22,FRW0024,2,True,12,8.583333333333334,0.23219111447411092,2.4166666666666665,0.8045727423681189
3,2025-12-22,FSTBY001,0,False,0,inf,,,0.0
3,2025-12-22,FZGLS0001,0,False,2,51.5,0.0,1.0,0.49
3,2025-12-22,FZGLS0002,0,False,3,34.333333333333336,0.0,1.0,0.31313131313131276
3,2025-12-22,FZLRICBHP0001,2,True,9,11.444444444444445,0.5216262975778547,1.8888888888888888,0.6830188679245286
3,2025-12-22,FZLRJ0001,2,True,14,7.357142857142857,0.2626145121419224,3.2857142857142856,0.6262277144083975
3,2025-12-22,FZLRJ0001double,0,False,2,51.5,0.0,1.0,-0.02000000000000005
3,2025-12-22,FZLRJ0002,1,True,24,4.291666666666667,0.4889149794536801,2.4583333333333335,0.5862976157851453
3,2025-12-22,FZLRJ0002double,2,True,6,17.166666666666668,0.1333333333333333,1.5,0.3664596273291934
3,2025-12-22,GJMJSLW001,1,True,11,9.363636363636363,3.2456747404844295,17.0,0.39138027477250126
3,2025-12-22,GJMJSW001,0,False,1,103.0,,1.0,-0.009900990099009922
3,2025-12-22,GJMJWJX001,1,True,61,1.6885245901639345,3.14848274814589,13.40983606557377,0.3748831415327654
3,2025-12-22,GJMJWJXW001,1,True,22,4.681818181818182,1.0960115679146396,53.68181818181818,0.6209248665371494
3,2025-12-22,GJMUSDW001,0,False,2,51.5,0.0,1.0,0.49000000000000177
3,2025-12-22,HLGKSLT0001,1,True,32,3.21875,0.27271203645436404,3.15625,0.7161624332632253
3,2025-12-22,HSAKSLT0001,2,True,6,17.166666666666668,0.1333333333333333,1.5,0.08488612836438938
3,2025-12-22,HWZDSKL0001,1,True,18,5.722222222222222,1.282614379084967,7.5,0.4597935789638982
3,2025-12-22,HWZDSKL0002,2,True,10,10.3,0.7026367931717724,2.7,0.5440441756508018
3,2025-12-22,HZSN0001,1,True,51,2.019607843137255,0.44933817266595566,3.5392156862745097,0.7703970067976652
3,2025-12-22,JZJ00011,1,True,22,4.681818181818182,0.4385865457294029,2.5454545454545454,0.7640872085163775
3,2025-12-22,JZJ00012,1,True,33,3.121212121212121,0.46172555548541844,5.393939393939394,0.6947015845520159
3,2025-12-22,JZJ0002,1,True,48,2.1458333333333335,0.21237032496992223,10.125,0.8105081049988379
3,2025-12-22,JZJ0003,1,True,47,2.1914893617021276,0.19921733206328815,17.76595744680851,0.820530238705941
3,2025-12-22,JZJ0004,2,True,15,6.866666666666666,0.2914285714285713,1.6666666666666667,0.40263543191800794
3,2025-12-22,JZJ0005,1,True,23,4.478260869565218,0.47157492080568986,2.8260869565217392,0.5691454616713352
3,2025-12-22,JZJ0008,1,True,34,3.0294117647058822,0.309837831542784,6.294117647058823,0.7513467962801329
3,2025-12-22,JZJ0009,1,True,42,2.4523809523809526,0.35164290670372966,18.238095238095237,0.8937393265325825
3,2025-12-22,JZJ0013,1,True,54,1.9074074074074074,0.37032499547069875,16.87037037037037,0.8628701361648936
3,2025-12-22,JZJ0014,2,True,6,17.166666666666668,1.0,2.0,-0.009668508287292828
3,2025-12-22,JZJ0016,1,True,45,2.2888888888888888,0.481022325681015,2.8222222222222224,0.4876279069767442
3,2025-12-22,JZJ0017,2,True,8,12.875,0.2539682539682539,1.5,0.36857142857142894
3,2025-12-22,JZJ0018,2,True,12,8.583333333333334,0.36363636363636365,2.75,0.6827512663289791
3,2025-12-22,JZJ0019,1,True,29,3.5517241379310347,0.2249214225702883,4.758620689655173,0.8273062782564147
3,2025-12-22,JZQCQ001,1,True,31,3.3225806451612905,0.595099118070357,16.870967741935484,0.7526583687185586
3,2025-12-22,JZQCQ003,1,True,37,2.7837837837837838,2.011046189685131,13.675675675675675,0.617935379849299
3,2025-12-22,JZQCQ004,1,True,19,5.421052631578948,1.104982603977146,3.1052631578947367,0.5423509448071564
3,2025-12-22,KFZ0001,2,True,6,17.166666666666668,0.0,1.0,-0.06250000000000011
3,2025-12-22,KZCWBG001,2,True,13,7.923076923076923,0.28829446730681285,2.076923076923077,0.5614923998157524
3,2025-12-22,LRKF0001,1,True,10,10.3,0.29702415945802196,6.3,0.7263451422777101
3,2025-12-22,LTKF0002,2,True,6,17.166666666666668,0.15000000000000005,1.3333333333333333,0.7362068965517248
3,2025-12-22,LTKF0003B,0,False,1,103.0,,1.0,-0.009900990099009922
3,2025-12-22,LTKF0005A,2,True,14,7.357142857142857,0.2046153846153846,1.4285714285714286,0.26857887874837044
3,2025-12-22,LTKF0006A,0,False,1,103.0,,1.0,-0.009900990099009925
3,2025-12-22,LTKF0008,2,True,5,20.6,0.5578512396694214,2.2,0.20150768338648736
3,2025-12-22,LTKF0009,2,True,5,20.6,0.38888888888888884,3.0,0.33091662351113343
3,2025-12-22,LTKF0010,0,False,1,103.0,,2.0,-0.009900990099009922
3,2025-12-22,LTKF0012,0,False,3,34.333333333333336,0.48000000000000015,1.6666666666666667,0.3491340018231526
3,2025-12-22,LTKF0016,0,False,2,51.5,0.04081632653061225,3.5,0.4698120751699341
3,2025-12-22,LTKF0018A,0,False,1,103.0,,3.0,-0.009900990099009905
3,2025-12-22,LTKF0019,1,True,24,4.291666666666667,1.120041162850527,2.7083333333333335,0.35275339059010097
3,2025-12-22,LTKF0020,1,True,42,2.4523809523809526,0.4033997702857915,18.095238095238095,0.6773121178571005
3,2025-12-22,LTKF0021,1,True,43,2.395348837209302,0.35857199971314085,5.162790697674419,0.6989801515021922
3,2025-12-22,LTKF0022,2,True,12,8.583333333333334,0.6894545454545452,2.0833333333333335,0.5435674331883162
3,2025-12-22,LTKF0022M,1,True,31,3.3225806451612905,0.4103458049886623,2.7096774193548385,0.6568426424229048
3,2025-12-22,LTKF0023,0,False,1,103.0,,1.0,-0.009900990099009922
3,2025-12-22,LTKF0024A,2,True,15,6.866666666666666,0.131195335276968,1.4,0.5466666666666664
3,2025-12-22,LTKF0031,1,True,37,2.7837837837837838,0.40468650889863605,5.756756756756757,0.6685906067490429
3,2025-12-22,LTKF0047,1,True,15,6.866666666666666,0.5357142857142857,2.0,0.6797101449275371
3,2025-12-22,LTKF0058,2,True,5,20.6,0.3124999999999999,1.6,0.7397959183673469
3,2025-12-22,LTKF0101,1,True,20,5.15,0.5291579322473557,9.55,0.5438571889914756
3,2025-12-22,LTKF0102,2,True,10,10.3,0.1576316801230296,1.7,0.6858848642098975
3,2025-12-22,LTKF0103,0,False,4,25.75,0.2993197278911565,1.75,0.17353139770425388
3,2025-12-22,LTKF0106,0,False,2,51.5,0.0,2.0,-0.020000000000000014
3,2025-12-22,LTKF0111,2,True,6,17.166666666666668,0.1224489795918367,1.1666666666666667,0.19676951944225243
3,2025-12-22,LTKF093,2,True,15,6.866666666666666,0.32252186588921283,1.8666666666666667,0.1046814044213262
3,2025-12-22,LTKF098,1,True,18,5.722222222222222,0.3345671451015898,5.222222222222222,0.8794278993298001
3,2025-12-22,LYC0201,2,True,12,8.583333333333334,0.6057723489352503,2.4166666666666665,0.5335214556777272
3,2025-12-22,LYC0203,2,True,8,12.875,0.2539682539682539,1.5,0.1742857142857145
3,2025-12-22,NNB0002,1,True,9,11.444444444444445,0.9022799774817041,8.11111111111111,0.894165827832457
3,2025-12-22,QCCXC0004,1,True,12,8.583333333333334,1.971291866028708,9.5,0.5491982065678401
3,2025-12-22,QCCXC0005,1,True,35,2.942857142857143,0.5185185185185185,3.857142857142857,0.5830048182216375
3,2025-12-22,QCCXC0007,1,True,45,2.2888888888888888,0.942434727901856,5.666666666666667,0.5382697452146586
3,2025-12-22,QCSSXC0004,0,False,3,34.333333333333336,0.0,1.0,-0.030303030303030245
3,2025-12-22,QCSSXC0005,1,True,26,3.9615384615384617,1.55584,3.8461538461538463,0.3677206551410369
3,2025-12-22,QCSSXC0006,1,True,28,3.6785714285714284,0.8751921285169157,2.8214285714285716,0.568341694459236
3,2025-12-22,QCXDS001,1,True,17,6.0588235294117645,1.2378052126200272,7.9411764705882355,0.6377764659042577
3,2025-12-22,QCXXC0001,2,True,20,5.15,0.28742289990294007,2.05,0.42553882811653815
3,2025-12-22,QCXXC0002,2,True,12,8.583333333333334,0.27014951022512457,1.9166666666666667,0.3776815587482765
